epoch,sensor,link,log type,data,SST
1739728730.72,2,DATA,SOFT2,1657,2595
1739728731.10,1,DATA,SOFT2,2060,2539
1739728731.18,3,DATA,SOFT2,2112,2609
1739728731.22,2,DATA,SOFT2,2157,2595
1739728731.60,1,DATA,SOFT2,2560,2539
1739728731.68,3,DATA,SOFT2,2612,2609
1739728731.72,2,DATA,SOFT2,2657,2595
1739728789.59,2,DATA,SOFT2,520,2598
1739728789.62,3,DATA,SOFT2,537,2611
1739728789.66,1,DATA,SOFT2,626,2540
1739728790.09,2,DATA,SOFT2,1020,2597
1739728790.12,3,DATA,SOFT2,1037,2611
1739728790.16,1,DATA,SOFT2,1126,2540
1739728790.59,2,DATA,SOFT2,1520,2598
1739728790.62,3,DATA,SOFT2,1537,2611
1739728790.66,1,DATA,SOFT2,1626,2540
1739728791.09,2,DATA,SOFT2,2020,2598
1739728791.12,3,DATA,SOFT2,2037,2611
1739728791.16,1,DATA,SOFT2,2126,2540
1739728791.59,2,DATA,SOFT2,2520,2598
1739728791.62,3,DATA,SOFT2,2537,2611
1739728791.66,1,DATA,SOFT2,2626,2540
1739728849.56,1,DATA,SOFT2,520,2542
1739728849.67,2,DATA,SOFT2,602,2600
1739728849.70,3,DATA,SOFT2,619,2613
1739728850.06,1,DATA,SOFT2,1020,2542
1739728850.17,2,DATA,SOFT2,1102,2600
1739728850.20,3,DATA,SOFT2,1119,2613
1739728850.56,1,DATA,SOFT2,1520,2542
1739728850.67,2,DATA,SOFT2,1602,2600
1739728850.70,3,DATA,SOFT2,1619,2614
1739728851.06,1,DATA,SOFT2,2020,2542
1739728851.17,2,DATA,SOFT2,2102,2600
1739728851.20,3,DATA,SOFT2,2119,2614
1739728851.56,1,DATA,SOFT2,2520,2542
1739728851.67,2,DATA,SOFT2,2602,2600
1739728851.70,3,DATA,SOFT2,2619,2613
1739728909.59,2,DATA,SOFT2,526,2602
1739728909.63,1,DATA,SOFT2,590,2543
1739728909.74,3,DATA,SOFT2,568,2614
1739728910.09,2,DATA,SOFT2,1026,2602
1739728910.13,1,DATA,SOFT2,1090,2544
1739728910.24,3,DATA,SOFT2,1068,2614
1739728910.59,2,DATA,SOFT2,1526,2602
1739728910.63,1,DATA,SOFT2,1590,2544
1739728910.74,3,DATA,SOFT2,1568,2615
1739728911.09,2,DATA,SOFT2,2026,2602
1739728911.13,1,DATA,SOFT2,2090,2544
1739728911.24,3,DATA,SOFT2,2068,2615
1739728911.59,2,DATA,SOFT2,2526,2602
1739728911.63,1,DATA,SOFT2,2590,2544
1739728911.74,3,DATA,SOFT2,2568,2615
1739728969.59,3,DATA,SOFT2,516,2617
1739728969.65,1,DATA,SOFT2,613,2545
1739728969.70,2,DATA,SOFT2,636,2604
1739728970.09,3,DATA,SOFT2,1016,2618
1739728970.15,1,DATA,SOFT2,1113,2545
1739728970.20,2,DATA,SOFT2,1136,2605
1739728970.59,3,DATA,SOFT2,1516,2618
1739728970.65,1,DATA,SOFT2,1613,2545
1739728970.70,2,DATA,SOFT2,1636,2604
1739728971.09,3,DATA,SOFT2,2016,2618
1739728971.15,1,DATA,SOFT2,2113,2545
1739728971.20,2,DATA,SOFT2,2136,2604
1739728971.59,3,DATA,SOFT2,2516,2618
1739728971.65,1,DATA,SOFT2,2613,2545
1739728971.70,2,DATA,SOFT2,2636,2605
1739729029.62,2,DATA,SOFT2,549,2607
1739729029.64,1,DATA,SOFT2,607,2546
1739729029.84,3,DATA,SOFT2,644,2620
1739729030.12,2,DATA,SOFT2,1049,2607
1739729030.14,1,DATA,SOFT2,1107,2546
1739729030.27,3,DATA,SOFT2,1144,2620
1739729030.62,2,DATA,SOFT2,1549,2607
1739729030.64,1,DATA,SOFT2,1607,2546
1739729030.78,3,DATA,SOFT2,1644,2620
1739729031.11,2,DATA,SOFT2,2049,2607
1739729031.14,1,DATA,SOFT2,2107,2546
1739729031.27,3,DATA,SOFT2,2144,2620
1739729031.61,2,DATA,SOFT2,2549,2607
1739729031.64,1,DATA,SOFT2,2607,2546
1739729031.77,3,DATA,SOFT2,2644,2620
1739729089.62,2,DATA,SOFT2,556,2609
1739729089.64,1,DATA,SOFT2,598,2548
1739729089.76,3,DATA,SOFT2,553,2622
1739729090.12,2,DATA,SOFT2,1056,2609
1739729090.14,1,DATA,SOFT2,1098,2548
1739729090.26,3,DATA,SOFT2,1053,2623
1739729090.62,2,DATA,SOFT2,1556,2609
1739729090.64,1,DATA,SOFT2,1598,2548
1739729090.76,3,DATA,SOFT2,1553,2623
1739729091.12,2,DATA,SOFT2,2056,2609
1739729091.14,1,DATA,SOFT2,2098,2547
1739729091.26,3,DATA,SOFT2,2053,2622
1739729091.62,2,DATA,SOFT2,2556,2609
1739729091.64,1,DATA,SOFT2,2598,2548
1739729091.76,3,DATA,SOFT2,2553,2623
1739729149.62,3,DATA,SOFT2,551,2625
1739729149.65,1,DATA,SOFT2,611,2549
1739729149.76,2,DATA,SOFT2,594,2612
1739729150.12,3,DATA,SOFT2,1051,2625
1739729150.15,1,DATA,SOFT2,1111,2549
1739729150.26,2,DATA,SOFT2,1094,2612
1739729150.62,3,DATA,SOFT2,1551,2625
1739729150.65,1,DATA,SOFT2,1611,2549
1739729150.76,2,DATA,SOFT2,1594,2612
1739729151.12,3,DATA,SOFT2,2051,2625
1739729151.15,1,DATA,SOFT2,2111,2549
1739729151.26,2,DATA,SOFT2,2094,2612
1739729151.62,3,DATA,SOFT2,2551,2625
1739729151.65,1,DATA,SOFT2,2611,2549
1739729151.76,2,DATA,SOFT2,2594,2611
1739729209.57,1,DATA,SOFT2,536,2551
1739729209.63,3,DATA,SOFT2,554,2628
1739729209.65,2,DATA,SOFT2,582,2614
1739729210.07,1,DATA,SOFT2,1036,2551
1739729210.13,3,DATA,SOFT2,1054,2628
1739729210.15,2,DATA,SOFT2,1082,2614
1739729210.57,1,DATA,SOFT2,1536,2551
1739729210.63,3,DATA,SOFT2,1554,2628
1739729210.65,2,DATA,SOFT2,1582,2614
1739729211.07,1,DATA,SOFT2,2036,2550
1739729211.13,3,DATA,SOFT2,2054,2627
1739729211.15,2,DATA,SOFT2,2082,2614
1739729211.57,1,DATA,SOFT2,2536,2551
1739729211.63,3,DATA,SOFT2,2554,2628
1739729211.65,2,DATA,SOFT2,2582,2614
1739729269.56,1,DATA,SOFT2,524,2552
1739729269.66,2,DATA,SOFT2,592,2617
1739729269.71,3,DATA,SOFT2,634,2631
1739729270.06,1,DATA,SOFT2,1024,2552
1739729270.16,2,DATA,SOFT2,1092,2616
1739729270.21,3,DATA,SOFT2,1134,2631
1739729270.56,1,DATA,SOFT2,1524,2552
1739729270.66,2,DATA,SOFT2,1592,2617
1739729270.71,3,DATA,SOFT2,1634,2631
1739729271.06,1,DATA,SOFT2,2024,2552
1739729271.16,2,DATA,SOFT2,2092,2617
1739729271.20,3,DATA,SOFT2,2134,2631
1739729271.56,1,DATA,SOFT2,2524,2552
1739729271.66,2,DATA,SOFT2,2592,2617
1739729271.70,3,DATA,SOFT2,2634,2631
1739729329.65,2,DATA,SOFT2,590,2620
1739729329.67,1,DATA,SOFT2,623,2553
1739729329.79,3,DATA,SOFT2,598,2633
1739729330.15,2,DATA,SOFT2,1090,2620
1739729330.17,1,DATA,SOFT2,1123,2553
1739729330.29,3,DATA,SOFT2,1098,2633
1739729330.65,2,DATA,SOFT2,1590,2620
1739729330.67,1,DATA,SOFT2,1623,2553
1739729330.79,3,DATA,SOFT2,1598,2633
1739729331.15,2,DATA,SOFT2,2090,2620
1739729331.17,1,DATA,SOFT2,2123,2553
1739729331.29,3,DATA,SOFT2,2098,2633
1739729331.65,2,DATA,SOFT2,2590,2620
1739729331.67,1,DATA,SOFT2,2623,2553
1739729331.79,3,DATA,SOFT2,2598,2633
1739729389.55,1,DATA,SOFT2,517,2555
1739729389.71,3,DATA,SOFT2,637,2636
1739729389.79,2,DATA,SOFT2,654,2623
1739729390.05,1,DATA,SOFT2,1017,2555
1739729390.21,3,DATA,SOFT2,1137,2636
1739729390.29,2,DATA,SOFT2,1154,2623
1739729390.55,1,DATA,SOFT2,1517,2555
1739729390.71,3,DATA,SOFT2,1637,2636
1739729390.79,2,DATA,SOFT2,1654,2623
1739729391.05,1,DATA,SOFT2,2017,2555
1739729391.21,3,DATA,SOFT2,2137,2636
1739729391.29,2,DATA,SOFT2,2154,2623
1739729391.55,1,DATA,SOFT2,2517,2555
1739729391.71,3,DATA,SOFT2,2637,2636
1739729391.79,2,DATA,SOFT2,2654,2624
1739729449.59,1,DATA,SOFT2,550,2557
1739729449.66,3,DATA,SOFT2,522,2640
1739729449.70,2,DATA,SOFT2,635,2627
1739729450.09,1,DATA,SOFT2,1050,2557
1739729450.12,3,DATA,SOFT2,1022,2640
1739729450.20,2,DATA,SOFT2,1135,2627
1739729450.59,1,DATA,SOFT2,1550,2556
1739729450.62,3,DATA,SOFT2,1522,2640
1739729450.70,2,DATA,SOFT2,1635,2627
1739729451.09,1,DATA,SOFT2,2050,2556
1739729451.12,3,DATA,SOFT2,2022,2640
1739729451.20,2,DATA,SOFT2,2135,2627
1739729451.59,1,DATA,SOFT2,2550,2556
1739729451.62,3,DATA,SOFT2,2522,2640
1739729451.70,2,DATA,SOFT2,2635,2627
1739729509.57,1,DATA,SOFT2,535,2558
1739729509.65,2,DATA,SOFT2,585,2632
1739729509.70,3,DATA,SOFT2,633,2643
1739729510.07,1,DATA,SOFT2,1035,2558
1739729510.15,2,DATA,SOFT2,1085,2632
1739729510.20,3,DATA,SOFT2,1133,2643
1739729510.57,1,DATA,SOFT2,1535,2558
1739729510.65,2,DATA,SOFT2,1585,2632
1739729510.70,3,DATA,SOFT2,1633,2643
1739729511.07,1,DATA,SOFT2,2035,2558
1739729511.15,2,DATA,SOFT2,2085,2632
1739729511.20,3,DATA,SOFT2,2133,2643
1739729511.57,1,DATA,SOFT2,2535,2558
1739729511.65,2,DATA,SOFT2,2585,2632
1739729511.70,3,DATA,SOFT2,2633,2643
1739729569.61,1,DATA,SOFT2,568,2558
1739729569.72,2,DATA,SOFT2,557,2636
1739729569.75,3,DATA,SOFT2,533,2647
1739729570.11,1,DATA,SOFT2,1068,2559
1739729570.22,2,DATA,SOFT2,1057,2636
1739729570.25,3,DATA,SOFT2,1033,2647
1739729570.61,1,DATA,SOFT2,1568,2559
1739729570.72,2,DATA,SOFT2,1557,2636
1739729570.75,3,DATA,SOFT2,1533,2647
1739729571.11,1,DATA,SOFT2,2068,2558
1739729571.22,2,DATA,SOFT2,2057,2637
1739729571.25,3,DATA,SOFT2,2033,2647
1739729571.61,1,DATA,SOFT2,2568,2559
1739729571.72,2,DATA,SOFT2,2557,2637
1739729571.75,3,DATA,SOFT2,2533,2647
1739729629.64,3,DATA,SOFT2,568,2651
1739729629.66,1,DATA,SOFT2,620,2561
1739729629.73,2,DATA,SOFT2,662,2641
1739729630.14,3,DATA,SOFT2,1068,2651
1739729630.16,1,DATA,SOFT2,1120,2560
1739729630.23,2,DATA,SOFT2,1162,2641
1739729630.64,3,DATA,SOFT2,1568,2652
1739729630.66,1,DATA,SOFT2,1620,2561
1739729630.73,2,DATA,SOFT2,1662,2642
1739729631.14,3,DATA,SOFT2,2068,2651
1739729631.16,1,DATA,SOFT2,2120,2561
1739729631.23,2,DATA,SOFT2,2162,2642
1739729631.64,3,DATA,SOFT2,2568,2651
1739729631.66,1,DATA,SOFT2,2620,2560
1739729631.73,2,DATA,SOFT2,2662,2641
1739729689.59,3,DATA,SOFT2,515,2656
1739729689.61,1,DATA,SOFT2,572,2563
1739729689.63,2,DATA,SOFT2,540,2647
1739729690.09,3,DATA,SOFT2,1015,2656
1739729690.11,1,DATA,SOFT2,1072,2563
1739729690.13,2,DATA,SOFT2,1040,2647
1739729690.59,3,DATA,SOFT2,1515,2656
1739729690.61,1,DATA,SOFT2,1572,2562
1739729690.63,2,DATA,SOFT2,1540,2647
1739729691.08,3,DATA,SOFT2,2015,2656
1739729691.11,1,DATA,SOFT2,2072,2562
1739729691.13,2,DATA,SOFT2,2040,2647
1739729691.58,3,DATA,SOFT2,2515,2656
1739729691.61,1,DATA,SOFT2,2572,2562
1739729691.63,2,DATA,SOFT2,2540,2647
1739729749.58,1,DATA,SOFT2,542,2564
1739729749.68,2,DATA,SOFT2,618,2654
1739729749.72,3,DATA,SOFT2,652,2661
1739729750.08,1,DATA,SOFT2,1042,2564
1739729750.18,2,DATA,SOFT2,1118,2654
1739729750.22,3,DATA,SOFT2,1152,2661
1739729750.58,1,DATA,SOFT2,1542,2564
1739729750.68,2,DATA,SOFT2,1618,2654
1739729750.72,3,DATA,SOFT2,1652,2661
1739729751.08,1,DATA,SOFT2,2042,2564
1739729751.18,2,DATA,SOFT2,2118,2655
1739729751.22,3,DATA,SOFT2,2152,2660
1739729751.58,1,DATA,SOFT2,2542,2564
1739729751.68,2,DATA,SOFT2,2618,2654
1739729751.72,3,DATA,SOFT2,2652,2661
1739729809.60,2,DATA,SOFT2,537,2661
1739729809.63,3,DATA,SOFT2,562,2666
1739729809.68,1,DATA,SOFT2,646,2565
1739729810.10,2,DATA,SOFT2,1037,2661
1739729810.13,3,DATA,SOFT2,1062,2666
1739729810.18,1,DATA,SOFT2,1146,2565
1739729810.60,2,DATA,SOFT2,1537,2661
1739729810.63,3,DATA,SOFT2,1562,2666
1739729810.68,1,DATA,SOFT2,1646,2565
1739729811.10,2,DATA,SOFT2,2037,2661
1739729811.13,3,DATA,SOFT2,2062,2666
1739729811.18,1,DATA,SOFT2,2146,2565
1739729811.60,2,DATA,SOFT2,2537,2661
1739729811.63,3,DATA,SOFT2,2562,2666
1739729811.68,1,DATA,SOFT2,2646,2565
1739729869.62,3,DATA,SOFT2,546,2671
1739729869.66,2,DATA,SOFT2,595,2669
1739729869.68,1,DATA,SOFT2,649,2567
1739729870.12,3,DATA,SOFT2,1046,2671
1739729870.16,2,DATA,SOFT2,1095,2670
1739729870.18,1,DATA,SOFT2,1149,2567
1739729870.62,3,DATA,SOFT2,1546,2672
1739729870.66,2,DATA,SOFT2,1595,2670
1739729870.68,1,DATA,SOFT2,1649,2568
1739729871.12,3,DATA,SOFT2,2046,2671
1739729871.16,2,DATA,SOFT2,2095,2670
1739729871.18,1,DATA,SOFT2,2149,2567
1739729871.62,3,DATA,SOFT2,2546,2671
1739729871.66,2,DATA,SOFT2,2595,2670
1739729871.68,1,DATA,SOFT2,2649,2567
1739729929.59,2,DATA,SOFT2,530,2679
1739729929.65,1,DATA,SOFT2,612,2570
1739729929.67,3,DATA,SOFT2,580,2678
1739729930.09,2,DATA,SOFT2,1030,2679
1739729930.15,1,DATA,SOFT2,1112,2570
1739729930.17,3,DATA,SOFT2,1080,2678
1739729930.59,2,DATA,SOFT2,1530,2679
1739729930.65,1,DATA,SOFT2,1612,2570
1739729930.67,3,DATA,SOFT2,1580,2677
1739729931.09,2,DATA,SOFT2,2030,2679
1739729931.15,1,DATA,SOFT2,2112,2570
1739729931.17,3,DATA,SOFT2,2080,2678
1739729931.59,2,DATA,SOFT2,2530,2679
1739729931.65,1,DATA,SOFT2,2612,2570
1739729931.67,3,DATA,SOFT2,2580,2678
1739729989.59,3,DATA,SOFT2,517,2684
1739729989.67,2,DATA,SOFT2,528,2689
1739729989.69,1,DATA,SOFT2,654,2572
1739729990.09,3,DATA,SOFT2,1017,2685
1739729990.17,2,DATA,SOFT2,1028,2689
1739729990.19,1,DATA,SOFT2,1154,2572
1739729990.59,3,DATA,SOFT2,1517,2685
1739729990.67,2,DATA,SOFT2,1528,2689
1739729990.69,1,DATA,SOFT2,1654,2572
1739729991.09,3,DATA,SOFT2,2017,2684
1739729991.17,2,DATA,SOFT2,2028,2689
1739729991.19,1,DATA,SOFT2,2154,2571
1739729991.59,3,DATA,SOFT2,2517,2685
1739729991.67,2,DATA,SOFT2,2528,2689
1739729991.69,1,DATA,SOFT2,2654,2572
1739730049.58,1,DATA,SOFT2,540,2574
1739730049.64,3,DATA,SOFT2,571,2691
1739730049.73,2,DATA,SOFT2,663,2699
1739730050.08,1,DATA,SOFT2,1040,2574
1739730050.14,3,DATA,SOFT2,1071,2692
1739730050.23,2,DATA,SOFT2,1163,2700
1739730050.58,1,DATA,SOFT2,1540,2574
1739730050.64,3,DATA,SOFT2,1571,2692
1739730050.73,2,DATA,SOFT2,1663,2700
1739730051.08,1,DATA,SOFT2,2040,2574
1739730051.14,3,DATA,SOFT2,2071,2692
1739730051.23,2,DATA,SOFT2,2163,2700
1739730051.58,1,DATA,SOFT2,2540,2574
1739730051.64,3,DATA,SOFT2,2571,2692
1739730051.73,2,DATA,SOFT2,2663,2700
1739730109.57,1,DATA,SOFT2,530,2577
1739730109.60,2,DATA,SOFT2,528,2711
1739730109.62,3,DATA,SOFT2,544,2699
1739730110.07,1,DATA,SOFT2,1030,2577
1739730110.10,2,DATA,SOFT2,1028,2711
1739730110.12,3,DATA,SOFT2,1044,2698
1739730110.57,1,DATA,SOFT2,1530,2576
1739730110.60,2,DATA,SOFT2,1528,2711
1739730110.62,3,DATA,SOFT2,1544,2699
1739730111.07,1,DATA,SOFT2,2030,2577
1739730111.10,2,DATA,SOFT2,2028,2712
1739730111.12,3,DATA,SOFT2,2044,2699
1739730111.57,1,DATA,SOFT2,2530,2577
1739730111.60,2,DATA,SOFT2,2528,2711
1739730111.62,3,DATA,SOFT2,2544,2698
1739730169.68,1,DATA,SOFT2,640,2579
1739730169.71,2,DATA,SOFT2,621,2723
1739730169.79,3,DATA,SOFT2,617,2706
1739730170.18,1,DATA,SOFT2,1140,2578
1739730170.21,2,DATA,SOFT2,1121,2723
1739730170.29,3,DATA,SOFT2,1117,2706
1739730170.68,1,DATA,SOFT2,1640,2579
1739730170.71,2,DATA,SOFT2,1621,2724
1739730170.79,3,DATA,SOFT2,1617,2706
1739730171.18,1,DATA,SOFT2,2140,2578
1739730171.21,2,DATA,SOFT2,2121,2724
1739730171.29,3,DATA,SOFT2,2117,2707
1739730171.68,1,DATA,SOFT2,2640,2578
1739730171.71,2,DATA,SOFT2,2621,2724
1739730171.79,3,DATA,SOFT2,2617,2707
1739730229.58,1,DATA,SOFT2,547,2581
1739730229.70,2,DATA,SOFT2,639,2737
1739730229.73,3,DATA,SOFT2,657,2714
1739730230.08,1,DATA,SOFT2,1047,2581
1739730230.20,2,DATA,SOFT2,1139,2737
1739730230.23,3,DATA,SOFT2,1157,2714
1739730230.58,1,DATA,SOFT2,1547,2581
1739730230.70,2,DATA,SOFT2,1639,2737
1739730230.73,3,DATA,SOFT2,1657,2714
1739730231.08,1,DATA,SOFT2,2047,2581
1739730231.20,2,DATA,SOFT2,2139,2737
1739730231.23,3,DATA,SOFT2,2157,2714
1739730231.58,1,DATA,SOFT2,2547,2581
1739730231.70,2,DATA,SOFT2,2639,2738
1739730231.73,3,DATA,SOFT2,2657,2714
1739730289.63,2,DATA,SOFT2,568,2752
1739730289.68,3,DATA,SOFT2,611,2723
1739730289.70,1,DATA,SOFT2,649,2583
1739730290.13,2,DATA,SOFT2,1068,2752
1739730290.18,3,DATA,SOFT2,1111,2724
1739730290.20,1,DATA,SOFT2,1149,2583
1739730290.63,2,DATA,SOFT2,1568,2752
1739730290.68,3,DATA,SOFT2,1611,2723
1739730290.70,1,DATA,SOFT2,1649,2583
1739730291.13,2,DATA,SOFT2,2068,2752
1739730291.18,3,DATA,SOFT2,2111,2723
1739730291.20,1,DATA,SOFT2,2149,2583
1739730291.63,2,DATA,SOFT2,2568,2752
1739730291.68,3,DATA,SOFT2,2611,2724
1739730291.70,1,DATA,SOFT2,2649,2583
1739730349.59,2,DATA,SOFT2,528,2768
1739730349.64,1,DATA,SOFT2,608,2585
1739730349.69,3,DATA,SOFT2,621,2732
1739730350.09,2,DATA,SOFT2,1028,2769
1739730350.14,1,DATA,SOFT2,1108,2585
1739730350.19,3,DATA,SOFT2,1121,2732
1739730350.59,2,DATA,SOFT2,1528,2769
1739730350.64,1,DATA,SOFT2,1608,2585
1739730350.69,3,DATA,SOFT2,1621,2733
1739730351.09,2,DATA,SOFT2,2028,2769
1739730351.14,1,DATA,SOFT2,2108,2585
1739730351.19,3,DATA,SOFT2,2121,2732
1739730351.59,2,DATA,SOFT2,2528,2769
1739730351.64,1,DATA,SOFT2,2608,2585
1739730351.69,3,DATA,SOFT2,2621,2733
1739730409.56,1,DATA,SOFT2,530,2587
1739730409.60,3,DATA,SOFT2,519,2741
1739730409.69,2,DATA,SOFT2,559,2786
1739730410.06,1,DATA,SOFT2,1030,2587
1739730410.10,3,DATA,SOFT2,1019,2741
1739730410.19,2,DATA,SOFT2,1059,2786
1739730410.56,1,DATA,SOFT2,1530,2587
1739730410.60,3,DATA,SOFT2,1519,2741
1739730410.69,2,DATA,SOFT2,1559,2786
1739730411.06,1,DATA,SOFT2,2030,2587
1739730411.10,3,DATA,SOFT2,2019,2741
1739730411.19,2,DATA,SOFT2,2059,2786
1739730411.56,1,DATA,SOFT2,2530,2587
1739730411.60,3,DATA,SOFT2,2519,2741
1739730411.69,2,DATA,SOFT2,2559,2787
1739730469.62,1,DATA,SOFT2,586,2589
1739730469.65,2,DATA,SOFT2,572,2802
1739730469.71,3,DATA,SOFT2,638,2751
1739730470.12,1,DATA,SOFT2,1086,2590
1739730470.15,2,DATA,SOFT2,1072,2801
1739730470.21,3,DATA,SOFT2,1138,2751
1739730470.62,1,DATA,SOFT2,1586,2590
1739730470.65,2,DATA,SOFT2,1572,2802
1739730470.71,3,DATA,SOFT2,1638,2751
1739730471.12,1,DATA,SOFT2,2086,2589
1739730471.16,2,DATA,SOFT2,2072,2802
1739730471.21,3,DATA,SOFT2,2138,2751
1739730471.62,1,DATA,SOFT2,2586,2589
1739730471.66,2,DATA,SOFT2,2572,2803
1739730471.71,3,DATA,SOFT2,2638,2751
1739730529.57,1,DATA,SOFT2,540,2591
1739730529.61,2,DATA,SOFT2,517,2820
1739730529.63,3,DATA,SOFT2,564,2762
1739730530.07,1,DATA,SOFT2,1040,2591
1739730530.11,2,DATA,SOFT2,1017,2820
1739730530.13,3,DATA,SOFT2,1064,2762
1739730530.57,1,DATA,SOFT2,1540,2591
1739730530.61,2,DATA,SOFT2,1517,2820
1739730530.63,3,DATA,SOFT2,1564,2762
1739730531.07,1,DATA,SOFT2,2040,2591
1739730531.11,2,DATA,SOFT2,2017,2820
1739730531.13,3,DATA,SOFT2,2064,2762
1739730531.57,1,DATA,SOFT2,2540,2591
1739730531.61,2,DATA,SOFT2,2517,2820
1739730531.63,3,DATA,SOFT2,2564,2762
1739730589.62,3,DATA,SOFT2,559,2773
1739730589.65,1,DATA,SOFT2,615,2593
1739730589.67,2,DATA,SOFT2,591,2837
1739730590.12,3,DATA,SOFT2,1059,2772
1739730590.15,1,DATA,SOFT2,1115,2593
1739730590.17,2,DATA,SOFT2,1091,2837
1739730590.62,3,DATA,SOFT2,1559,2773
1739730590.65,1,DATA,SOFT2,1615,2593
1739730590.67,2,DATA,SOFT2,1591,2838
1739730591.12,3,DATA,SOFT2,2059,2773
1739730591.15,1,DATA,SOFT2,2115,2594
1739730591.17,2,DATA,SOFT2,2091,2838
1739730591.62,3,DATA,SOFT2,2559,2773
1739730591.65,1,DATA,SOFT2,2615,2594
1739730591.67,2,DATA,SOFT2,2591,2838
1739730649.57,1,DATA,SOFT2,537,2596
1739730649.61,3,DATA,SOFT2,542,2784
1739730649.66,2,DATA,SOFT2,601,2856
1739730650.07,1,DATA,SOFT2,1037,2596
1739730650.11,3,DATA,SOFT2,1042,2784
1739730650.16,2,DATA,SOFT2,1101,2856
1739730650.57,1,DATA,SOFT2,1537,2596
1739730650.61,3,DATA,SOFT2,1542,2784
1739730650.66,2,DATA,SOFT2,1601,2856
1739730651.07,1,DATA,SOFT2,2037,2596
1739730651.11,3,DATA,SOFT2,2042,2784
1739730651.16,2,DATA,SOFT2,2101,2857
1739730651.57,1,DATA,SOFT2,2537,2596
1739730651.61,3,DATA,SOFT2,2542,2784
1739730651.66,2,DATA,SOFT2,2601,2856
1739730709.63,1,DATA,SOFT2,595,2597
1739730709.66,2,DATA,SOFT2,591,2875
1739730709.75,3,DATA,SOFT2,568,2795
1739730710.13,1,DATA,SOFT2,1095,2598
1739730710.16,2,DATA,SOFT2,1091,2875
1739730710.25,3,DATA,SOFT2,1068,2795
1739730710.63,1,DATA,SOFT2,1595,2598
1739730710.66,2,DATA,SOFT2,1591,2875
1739730710.75,3,DATA,SOFT2,1568,2795
1739730711.13,1,DATA,SOFT2,2095,2598
1739730711.16,2,DATA,SOFT2,2091,2875
1739730711.25,3,DATA,SOFT2,2068,2795
1739730711.63,1,DATA,SOFT2,2595,2598
1739730711.66,2,DATA,SOFT2,2591,2876
1739730711.75,3,DATA,SOFT2,2568,2795
1739730769.57,1,DATA,SOFT2,541,2600
1739730769.66,2,DATA,SOFT2,600,2894
1739730769.69,3,DATA,SOFT2,611,2807
1739730770.07,1,DATA,SOFT2,1041,2600
1739730770.16,2,DATA,SOFT2,1100,2895
1739730770.19,3,DATA,SOFT2,1111,2807
1739730770.57,1,DATA,SOFT2,1541,2600
1739730770.66,2,DATA,SOFT2,1600,2895
1739730770.69,3,DATA,SOFT2,1611,2808
1739730771.07,1,DATA,SOFT2,2041,2600
1739730771.16,2,DATA,SOFT2,2100,2895
1739730771.19,3,DATA,SOFT2,2111,2808
1739730771.57,1,DATA,SOFT2,2541,2600
1739730771.66,2,DATA,SOFT2,2600,2895
1739730771.73,3,DATA,SOFT2,2611,2808
1739730829.57,2,DATA,SOFT2,515,2913
1739730829.60,1,DATA,SOFT2,565,2603
1739730829.78,3,DATA,SOFT2,612,2820
1739730830.07,2,DATA,SOFT2,1015,2913
1739730830.10,1,DATA,SOFT2,1065,2603
1739730830.21,3,DATA,SOFT2,1112,2820
1739730830.57,2,DATA,SOFT2,1515,2913
1739730830.60,1,DATA,SOFT2,1565,2603
1739730830.71,3,DATA,SOFT2,1612,2821
1739730831.07,2,DATA,SOFT2,2015,2913
1739730831.10,1,DATA,SOFT2,2065,2603
1739730831.21,3,DATA,SOFT2,2112,2821
1739730831.57,2,DATA,SOFT2,2515,2913
1739730831.60,1,DATA,SOFT2,2565,2603
1739730831.71,3,DATA,SOFT2,2612,2821
1739730889.62,3,DATA,SOFT2,554,2834
1739730889.64,1,DATA,SOFT2,605,2605
1739730889.66,2,DATA,SOFT2,608,2934
1739730890.12,3,DATA,SOFT2,1054,2834
1739730890.14,1,DATA,SOFT2,1105,2605
1739730890.16,2,DATA,SOFT2,1108,2934
1739730890.62,3,DATA,SOFT2,1554,2834
1739730890.64,1,DATA,SOFT2,1605,2606
1739730890.66,2,DATA,SOFT2,1608,2935
1739730891.12,3,DATA,SOFT2,2054,2834
1739730891.14,1,DATA,SOFT2,2105,2605
1739730891.16,2,DATA,SOFT2,2108,2935
1739730891.62,3,DATA,SOFT2,2554,2834
1739730891.64,1,DATA,SOFT2,2605,2605
1739730891.66,2,DATA,SOFT2,2608,2935
1739730949.60,3,DATA,SOFT2,539,2847
1739730949.74,1,DATA,SOFT2,633,2608
1739730949.76,2,DATA,SOFT2,567,2950
1739730950.10,3,DATA,SOFT2,1039,2847
1739730950.19,1,DATA,SOFT2,1133,2608
1739730950.21,2,DATA,SOFT2,1067,2949
1739730950.60,3,DATA,SOFT2,1539,2847
1739730950.69,1,DATA,SOFT2,1633,2608
1739730950.71,2,DATA,SOFT2,1567,2950
1739730951.10,3,DATA,SOFT2,2039,2847
1739730951.19,1,DATA,SOFT2,2133,2608
1739730951.21,2,DATA,SOFT2,2067,2950
1739730951.60,3,DATA,SOFT2,2539,2848
1739730951.69,1,DATA,SOFT2,2633,2608
1739730951.71,2,DATA,SOFT2,2567,2950
1739731009.62,1,DATA,SOFT2,585,2610
