timestamp(ticks/UTC),solar(V),batt(V),bus(V),solar(I),batt(I),bus(I),batt_temp(C),chg_stat,chg_fault
1739728790.542,4.84,3.88,3.86,0.003,-0.124,0.127,25.4,0,10
1739728819.269,4.86,3.88,3.86,0.003,-0.124,0.127,26.8,0,10
1739728847.992,4.87,3.88,3.86,0.003,-0.120,0.122,-273.1,0,10
1739728876.765,4.88,3.88,3.86,0.003,-0.129,0.132,-273.1,0,10
1739728905.441,4.89,3.88,3.86,0.003,-0.119,0.122,25.3,0,10
1739728934.167,4.90,3.88,3.86,0.003,-0.131,0.133,25.5,0,10
1739728962.890,4.91,3.88,3.86,0.003,-0.119,0.121,25.5,0,10
1739728991.679,4.91,3.88,3.86,0.003,-0.131,0.134,25.5,0,10
1739729020.339,4.92,3.88,3.86,0.003,-0.119,0.121,25.7,0,10
1739729049.066,4.93,3.88,3.86,0.003,-0.131,0.134,-273.1,0,10
1739729077.792,4.94,3.88,3.86,0.003,-0.119,0.121,-273.1,0,10
1739729106.515,4.95,3.88,3.86,0.003,-0.130,0.133,26.2,0,10
1739729135.242,4.96,3.88,3.86,0.003,-0.119,0.121,25.0,0,10
1739729163.964,4.97,3.88,3.86,0.004,-0.130,0.133,-273.1,0,10
1739729192.691,4.98,3.88,3.86,0.004,-0.119,0.121,25.5,0,10
1739729221.414,5.00,3.88,3.86,0.004,-0.130,0.133,-273.1,0,10
1739729250.140,5.02,3.88,3.86,0.004,-0.119,0.122,25.3,0,10
1739729278.867,5.03,3.88,3.86,0.004,-0.130,0.133,26.0,0,10
1739729307.621,5.03,3.87,3.86,0.004,-0.142,0.145,-273.1,0,10
1739729336.316,5.03,3.88,3.86,0.004,-0.132,0.135,25.2,0,10
1739729365.039,5.03,3.88,3.86,0.004,-0.119,0.122,27.1,0,10
1739729393.765,5.05,3.88,3.86,0.004,-0.129,0.131,-273.1,0,10
1739729422.488,5.06,3.88,3.86,0.004,-0.120,0.123,-273.1,0,10
1739729451.214,5.07,3.88,3.86,0.004,-0.125,0.128,-273.1,0,10
1739729479.941,5.06,3.87,3.86,0.004,-0.123,0.126,25.3,0,10
1739729508.664,5.06,3.88,3.86,0.004,-0.120,0.123,25.4,0,10
1739729537.390,5.06,3.87,3.86,0.004,-0.129,0.131,26.0,0,10
1739729566.113,5.07,3.88,3.86,0.004,-0.118,0.121,-273.1,0,10
1739729594.839,5.07,3.87,3.86,0.004,-0.131,0.133,-273.1,0,10
1739729623.566,5.08,3.87,3.86,0.004,-0.119,0.122,-273.1,0,10
1739729652.289,5.09,3.87,3.86,0.004,-0.131,0.133,-273.1,0,10
1739729681.011,5.10,3.87,3.86,0.004,-0.119,0.121,-273.1,0,10
1739729709.738,5.11,3.87,3.86,0.004,-0.130,0.133,-273.1,0,10
1739729738.460,5.12,3.87,3.86,0.004,-0.119,0.121,-273.1,0,10
1739729767.187,5.12,3.87,3.86,0.004,-0.130,0.133,26.1,0,10
1739729795.914,5.13,3.87,3.86,0.004,-0.120,0.122,25.5,0,10
1739729824.636,5.14,3.87,3.86,0.004,-0.140,0.143,25.0,0,10
1739729853.363,5.15,3.87,3.86,0.004,-0.148,0.151,-273.1,0,10
1739729882.085,5.16,3.87,3.85,0.004,-0.161,0.164,26.6,0,10
1739729910.812,5.17,3.87,3.86,0.004,-0.142,0.145,25.4,0,10
1739729939.535,5.18,3.87,3.86,0.004,-0.137,0.140,-273.1,0,10
1739729968.261,5.18,3.87,3.86,0.004,-0.127,0.130,25.6,0,10
1739729996.988,5.20,3.87,3.86,0.004,-0.130,0.132,-273.1,0,10
1739730025.710,5.20,3.87,3.86,0.004,-0.122,0.124,25.5,0,10
1739730054.488,5.21,3.87,3.86,0.004,-0.128,0.131,-273.1,0,10
1739730083.160,5.21,3.87,3.86,0.004,-0.120,0.123,25.6,0,10
1739730111.886,5.22,3.87,3.86,0.004,-0.126,0.129,-273.1,0,10
1739730140.609,5.22,3.87,3.86,0.004,-0.122,0.125,25.6,0,10
1739730169.335,5.23,3.87,3.86,0.004,-0.121,0.124,-273.1,0,10
1739730198.058,5.24,3.87,3.86,0.004,-0.128,0.130,-273.1,0,10
1739730226.785,5.24,3.87,3.86,0.004,-0.118,0.121,25.7,0,10
1739730255.511,5.26,3.87,3.86,0.004,-0.131,0.133,-273.1,0,10
1739730284.234,5.27,3.87,3.86,0.004,-0.118,0.121,-273.1,0,10
1739730312.960,5.27,3.87,3.86,0.004,-0.130,0.133,25.4,0,10
1739730341.683,5.28,3.87,3.86,0.004,-0.118,0.121,25.8,0,10
1739730370.433,5.29,3.87,3.86,0.004,-0.130,0.133,27.2,0,10
1739730399.132,5.29,3.87,3.86,0.004,-0.119,0.121,-273.1,0,10
1739730427.859,5.28,3.87,3.86,0.004,-0.130,0.133,-273.1,0,10
1739730456.585,5.28,3.87,3.86,0.004,-0.119,0.122,25.5,0,10
1739730485.308,5.30,3.87,3.86,0.004,-0.130,0.132,25.8,0,10
1739730514.035,5.31,3.87,3.86,0.004,-0.119,0.122,25.8,0,10
1739730542.757,5.32,3.87,3.86,0.004,-0.130,0.132,25.7,0,10
1739730571.484,5.33,3.87,3.86,0.004,-0.119,0.122,25.3,0,10
1739730600.210,5.34,3.87,3.86,0.004,-0.129,0.132,25.1,0,10
1739730628.933,5.35,3.87,3.86,0.004,-0.119,0.122,28.1,0,10
1739730657.656,5.37,3.87,3.86,0.004,-0.129,0.132,30.5,0,10
1739730686.382,5.38,3.87,3.86,0.004,-0.120,0.122,26.9,0,10
1739730715.109,5.38,3.87,3.86,0.004,-0.129,0.132,27.4,0,10
1739730743.832,5.39,3.87,3.86,0.004,-0.120,0.123,31.2,0,10
1739730772.558,5.39,3.87,3.86,0.004,-0.127,0.130,25.2,0,10
1739730801.281,5.39,3.87,3.86,0.004,-0.121,0.124,25.9,0,10
1739730830.007,5.40,3.87,3.86,0.004,-0.123,0.126,26.0,0,10
1739730858.730,5.41,3.87,3.85,0.004,-0.126,0.129,-273.1,0,10
1739730887.457,5.42,3.87,3.86,0.004,-0.120,0.123,-273.1,0,10
1739730916.183,5.43,3.87,3.86,0.004,-0.128,0.131,-273.1,0,10
1739730944.906,5.43,3.87,3.86,0.004,-0.119,0.122,26.7,0,10
1739730973.632,5.43,3.87,3.85,0.004,-0.130,0.132,25.9,0,10
1739731002.355,5.45,3.87,3.86,0.004,-0.119,0.122,-273.1,0,10
1739731031.082,5.45,3.87,3.86,0.004,-0.129,0.132,28.3,0,10
1739731059.804,5.45,3.87,3.86,0.004,-0.119,0.122,25.8,0,10
1739731088.531,5.46,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739731117.296,5.46,3.87,3.86,0.004,-0.119,0.122,27.1,0,10
1739731145.980,5.47,3.87,3.86,0.004,-0.129,0.132,-273.1,0,10
1739731174.707,5.47,3.87,3.86,0.004,-0.120,0.122,27.6,0,10
1739731203.429,5.48,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739731232.156,5.49,3.87,3.86,0.004,-0.120,0.123,28.8,0,10
1739731260.878,5.48,3.87,3.86,0.004,-0.129,0.132,-273.1,0,10
1739731289.605,5.49,3.87,3.86,0.004,-0.120,0.123,26.3,0,10
1739731318.328,5.49,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739731347.054,5.50,3.87,3.86,0.004,-0.120,0.122,28.4,0,10
1739731375.781,5.49,3.87,3.86,0.004,-0.129,0.132,-273.1,0,10
1739731404.503,5.50,3.87,3.86,0.004,-0.120,0.122,28.0,0,10
1739731433.242,5.49,3.87,3.85,0.004,-0.129,0.131,-273.1,0,10
1739731461.953,5.49,3.87,3.86,0.004,-0.121,0.124,28.3,0,10
1739731490.679,5.49,3.87,3.86,0.004,-0.125,0.128,-273.1,0,10
1739731519.402,5.49,3.87,3.86,0.004,-0.123,0.126,26.2,0,10
1739731548.128,5.50,3.87,3.86,0.004,-0.120,0.123,-273.1,0,10
1739731576.851,5.50,3.87,3.85,0.004,-0.128,0.131,26.9,0,10
1739731605.578,5.50,3.87,3.86,0.004,-0.119,0.122,-273.1,0,10
1739731634.304,5.49,3.87,3.85,0.004,-0.129,0.133,27.1,0,10
1739731663.027,5.50,3.87,3.86,0.004,-0.120,0.122,25.9,0,10
1739731691.753,5.49,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739731720.476,5.50,3.87,3.86,0.004,-0.120,0.123,-273.1,0,10
1739731749.203,5.48,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739731777.925,5.49,3.87,3.86,0.004,-0.120,0.123,-273.1,0,10
1739731806.652,5.51,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739731835.375,5.52,3.87,3.86,0.004,-0.120,0.123,-273.1,0,10
1739731864.164,5.53,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739731892.828,5.53,3.87,3.86,0.004,-0.120,0.123,-273.1,0,10
1739731921.550,5.53,3.87,3.85,0.004,-0.129,0.131,-273.1,0,10
1739731950.277,5.53,3.87,3.86,0.004,-0.120,0.123,-273.1,0,10
1739731979.000,5.52,3.87,3.85,0.004,-0.129,0.132,26.4,0,10
1739732007.726,5.51,3.87,3.86,0.004,-0.120,0.123,25.8,0,10
1739732036.449,5.50,3.87,3.85,0.004,-0.129,0.132,25.9,0,10
1739732065.175,5.50,3.87,3.86,0.004,-0.120,0.123,26.2,0,10
1739732093.902,5.50,3.87,3.85,0.004,-0.161,0.164,26.4,0,10
1739732122.625,5.51,3.86,3.84,0.004,-0.196,0.198,26.3,0,10
1739732151.351,5.51,3.86,3.84,0.004,-0.192,0.195,26.4,0,10
1739732180.109,5.51,3.86,3.83,0.004,-0.238,0.240,26.2,0,10
1739732208.800,5.52,3.87,3.85,0.004,-0.146,0.148,26.2,0,10
1739732237.523,5.52,3.87,3.85,0.004,-0.127,0.130,26.1,0,10
1739732266.250,5.53,3.87,3.86,0.004,-0.119,0.122,26.4,0,10
1739732294.976,5.53,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739732323.699,5.53,3.87,3.86,0.004,-0.119,0.122,-273.1,0,10
1739732352.425,5.54,3.87,3.85,0.004,-0.130,0.132,-273.1,0,10
1739732381.148,5.54,3.87,3.86,0.004,-0.119,0.123,-273.1,0,10
1739732409.875,5.54,3.87,3.85,0.004,-0.129,0.132,27.1,0,10
1739732438.597,5.54,3.87,3.86,0.004,-0.120,0.123,26.5,0,10
1739732467.324,5.55,3.87,3.85,0.004,-0.129,0.132,26.5,0,10
1739732496.050,5.55,3.87,3.86,0.004,-0.120,0.122,25.9,0,10
1739732524.773,5.56,3.87,3.85,0.004,-0.130,0.132,-273.1,0,10
1739732553.500,5.57,3.87,3.86,0.004,-0.120,0.123,-273.1,0,10
1739732582.222,5.58,3.87,3.85,0.004,-0.131,0.134,26.7,0,10
1739732610.949,5.59,3.87,3.86,0.004,-0.120,0.122,-273.1,0,10
1739732639.671,5.59,3.87,3.85,0.004,-0.130,0.133,28.5,0,10
1739732668.398,5.56,3.87,3.86,0.004,-0.119,0.122,26.6,0,10
1739732697.121,5.61,3.87,3.85,0.004,-0.131,0.133,26.4,0,10
1739732725.847,5.63,3.87,3.86,0.004,-0.119,0.122,26.7,0,10
1739732754.570,5.65,3.87,3.85,0.004,-0.129,0.133,-273.1,0,10
1739732783.296,5.58,3.87,3.86,0.004,-0.119,0.122,-273.1,0,10
1739732812.023,5.57,3.87,3.85,0.004,-0.129,0.132,26.7,0,10
1739732840.746,5.54,3.87,3.86,0.004,-0.121,0.123,26.6,0,10
1739732869.472,5.59,3.87,3.86,0.004,-0.123,0.126,-273.1,0,10
1739732898.195,5.62,3.87,3.85,0.004,-0.126,0.128,26.8,0,10
1739732926.972,5.67,3.87,3.86,0.004,-0.121,0.124,26.1,0,10
1739732955.644,5.71,3.87,3.85,0.004,-0.129,0.132,-273.1,0,10
1739732984.371,5.71,3.87,3.86,0.005,-0.120,0.123,-273.1,0,10
1739733013.097,5.73,3.87,3.85,0.005,-0.129,0.132,28.3,0,10
1739733041.820,5.72,3.87,3.86,0.004,-0.120,0.122,26.7,0,10
1739733070.546,5.70,3.87,3.85,0.004,-0.130,0.133,-273.1,0,10
1739733099.269,5.69,3.87,3.86,0.004,-0.120,0.122,-273.1,0,10
1739733127.996,5.67,3.87,3.85,0.004,-0.130,0.133,26.8,0,10
1739733156.718,5.67,3.87,3.86,0.004,-0.119,0.122,27.1,0,10
1739733185.445,5.67,3.87,3.85,0.004,-0.130,0.132,-273.1,0,10
1739733214.167,5.66,3.87,3.86,0.004,-0.119,0.121,-273.1,0,10
1739733242.917,5.66,3.87,3.85,0.004,-0.129,0.132,27.0,0,10
1739733271.621,5.66,3.87,3.86,0.004,-0.119,0.121,26.9,0,10
1739733300.343,5.70,3.87,3.85,0.004,-0.130,0.133,26.8,0,10
1739733329.070,5.74,3.87,3.86,0.005,-0.118,0.121,-273.1,0,10
1739733357.792,5.70,3.87,3.85,0.005,-0.130,0.133,27.7,0,10
1739733386.519,5.74,3.87,3.86,0.005,-0.118,0.121,27.2,0,10
1739733415.242,5.83,3.86,3.84,0.005,-0.156,0.158,26.0,2,0
1739733443.968,5.92,3.86,3.82,0.005,-0.162,0.165,27.5,2,0
1739733472.695,5.89,3.86,3.82,0.005,-0.169,0.171,27.5,2,0
1739733501.417,5.81,3.86,3.83,0.005,-0.153,0.156,27.5,2,0
1739733530.144,5.80,3.86,3.83,0.005,-0.161,0.164,27.5,2,0
1739733558.867,5.81,3.86,3.82,0.005,-0.168,0.171,27.6,2,0
1739733587.593,5.83,3.86,3.83,0.005,-0.155,0.157,27.6,2,0
1739733616.316,5.84,3.86,3.83,0.005,-0.138,0.141,27.6,2,0
1739733645.042,5.86,3.86,3.83,0.005,-0.148,0.150,27.6,2,0
1739733673.769,5.88,3.86,3.83,0.005,-0.159,0.162,27.7,2,0
1739733702.492,5.91,3.86,3.83,0.005,-0.156,0.159,27.7,2,0
1739733731.218,5.92,3.86,3.82,0.005,-0.163,0.166,27.7,2,0
1739733759.941,5.92,3.86,3.83,0.006,-0.147,0.150,27.7,2,0
1739733788.667,5.92,3.86,3.83,0.006,-0.150,0.153,27.7,2,0
1739733817.390,5.92,3.86,3.83,0.007,-0.152,0.154,27.9,2,0
1739733846.117,5.92,3.86,3.83,0.007,-0.145,0.148,27.9,2,0
1739733874.839,5.92,3.86,3.83,0.007,-0.122,0.125,27.9,2,0
1739733903.566,5.92,3.86,3.82,0.007,-0.161,0.164,28.0,2,0
1739733932.289,5.92,3.86,3.83,0.006,-0.143,0.146,27.9,2,0
1739733961.015,5.92,3.86,3.83,0.007,-0.131,0.134,28.0,2,0
1739733989.781,5.92,3.86,3.83,0.007,-0.119,0.123,28.1,2,0
1739734018.464,5.92,3.86,3.83,0.008,-0.130,0.134,28.1,2,0
1739734047.191,5.92,3.86,3.83,0.008,-0.119,0.122,28.1,2,0
1739734075.914,5.92,3.86,3.83,0.007,-0.131,0.134,28.1,2,0
1739734104.640,5.92,3.86,3.83,0.008,-0.120,0.123,28.1,2,0
1739734133.363,5.92,3.86,3.83,0.008,-0.130,0.134,28.2,2,0
1739734162.089,5.92,3.86,3.83,0.007,-0.120,0.123,28.2,2,0
1739734190.816,5.92,3.86,3.83,0.007,-0.127,0.130,28.2,2,0
1739734219.539,5.92,3.86,3.83,0.007,-0.124,0.127,28.2,2,0
1739734248.265,5.91,3.86,3.83,0.009,-0.121,0.125,28.4,2,0
1739734276.988,5.91,3.86,3.83,0.009,-0.128,0.132,28.4,2,0
1739734305.726,5.91,3.86,3.83,0.009,-0.120,0.124,28.5,2,0
1739734334.437,5.91,3.86,3.83,0.011,-0.130,0.134,28.6,2,0
1739734363.164,5.91,3.86,3.83,0.011,-0.120,0.123,28.5,2,0
1739734391.886,5.91,3.86,3.83,0.011,-0.130,0.134,28.5,2,0
1739734420.613,5.91,3.86,3.83,0.010,-0.119,0.123,28.6,2,0
1739734449.339,5.91,3.86,3.83,0.010,-0.131,0.134,28.6,2,0
1739734478.062,5.92,3.86,3.83,0.008,-0.143,0.147,28.4,2,0
1739734506.789,5.92,3.86,3.83,0.007,-0.152,0.155,28.4,2,0
1739734535.511,5.92,3.86,3.83,0.006,-0.140,0.143,28.3,2,0
1739734564.238,5.92,3.86,3.83,0.006,-0.141,0.144,28.3,2,0
1739734592.960,5.92,3.86,3.83,0.006,-0.124,0.127,28.3,2,0
1739734621.687,5.92,3.86,3.83,0.007,-0.145,0.148,28.4,2,0
1739734650.414,5.92,3.86,3.83,0.007,-0.125,0.128,28.5,2,0
1739734679.136,5.92,3.86,3.83,0.007,-0.137,0.141,28.5,2,0
1739734707.863,5.92,3.86,3.83,0.007,-0.124,0.127,28.6,2,0
1739734736.648,5.92,3.86,3.83,0.007,-0.133,0.136,28.5,2,0
1739734765.312,5.92,3.86,3.83,0.008,-0.123,0.127,28.7,2,0
1739734794.035,5.92,3.86,3.83,0.008,-0.132,0.135,28.6,2,0
1739734822.761,5.92,3.86,3.83,0.008,-0.121,0.124,28.7,2,0
1739734851.484,5.92,3.86,3.83,0.007,-0.131,0.134,28.6,2,0
1739734880.210,5.92,3.86,3.83,0.006,-0.126,0.129,28.6,2,0
1739734908.937,5.92,3.86,3.83,0.006,-0.126,0.130,28.5,2,0
1739734937.660,5.92,3.86,3.83,0.005,-0.130,0.133,28.5,2,0
1739734966.386,5.91,3.86,3.83,0.005,-0.125,0.128,28.6,2,0
1739734995.109,5.90,3.86,3.83,0.005,-0.138,0.141,28.5,2,0
1739735023.835,5.90,3.86,3.83,0.005,-0.126,0.129,28.6,2,0
1739735052.593,5.87,3.86,3.83,0.005,-0.134,0.137,28.6,2,0
1739735081.285,5.88,3.86,3.83,0.005,-0.120,0.123,28.6,2,0
1739735110.011,5.91,3.86,3.83,0.005,-0.133,0.136,28.7,2,0
1739735138.734,5.89,3.86,3.83,0.005,-0.123,0.126,28.6,2,0
1739735167.460,5.85,3.86,3.83,0.005,-0.134,0.137,28.6,2,0
1739735196.183,5.88,3.86,3.83,0.005,-0.120,0.122,28.7,2,0
1739735224.910,5.87,3.86,3.83,0.005,-0.133,0.135,28.7,2,0
1739735253.632,5.87,3.86,3.83,0.005,-0.119,0.122,28.7,2,0
1739735282.359,5.91,3.86,3.83,0.005,-0.132,0.135,28.8,2,0
1739735311.082,5.92,3.86,3.83,0.007,-0.119,0.122,28.9,2,0
1739735339.808,5.92,3.86,3.83,0.006,-0.132,0.135,28.9,2,0
1739735368.535,5.92,3.86,3.83,0.006,-0.120,0.122,28.9,2,0
1739735397.257,5.92,3.86,3.83,0.006,-0.132,0.135,28.9,2,0
1739735425.984,5.92,3.86,3.83,0.006,-0.120,0.123,28.9,2,0
1739735454.707,5.92,3.86,3.83,0.006,-0.132,0.134,29.0,2,0
1739735483.433,5.92,3.86,3.83,0.006,-0.120,0.123,28.9,2,0
1739735512.156,5.88,3.86,3.83,0.005,-0.130,0.133,28.9,2,0
1739735540.882,5.79,3.86,3.83,0.005,-0.122,0.125,28.9,2,0
1739735569.605,5.80,3.86,3.83,0.005,-0.126,0.129,28.9,2,0
1739735598.332,5.86,3.86,3.83,0.005,-0.144,0.147,29.0,2,0
1739735627.058,5.87,3.86,3.83,0.005,-0.146,0.149,29.0,2,0
1739735655.781,5.86,3.86,3.82,0.005,-0.149,0.152,29.0,2,0
1739735684.507,5.82,3.86,3.83,0.005,-0.129,0.131,29.1,2,0
1739735713.230,5.81,3.85,3.81,0.005,-0.203,0.206,29.0,2,0
1739735741.957,5.87,3.86,3.81,0.005,-0.184,0.189,28.2,2,0
1739735770.679,5.91,3.86,3.82,0.005,-0.143,0.146,29.1,2,0
1739735799.457,5.84,3.86,3.83,0.005,-0.130,0.133,29.1,2,0
1739735828.132,5.84,3.86,3.83,0.005,-0.139,0.142,29.1,2,0
1739735856.855,5.90,3.86,3.83,0.005,-0.131,0.133,29.2,2,0
1739735885.582,5.92,3.86,3.83,0.006,-0.137,0.140,29.2,2,0
1739735914.304,5.92,3.86,3.83,0.006,-0.120,0.123,29.3,2,0
1739735943.031,5.92,3.86,3.82,0.006,-0.146,0.149,29.2,2,0
1739735971.753,5.92,3.86,3.83,0.006,-0.126,0.129,29.3,2,0
1739736000.480,5.92,3.86,3.83,0.006,-0.133,0.136,29.3,2,0
1739736029.203,5.92,3.86,3.83,0.006,-0.134,0.136,29.3,2,0
1739736057.929,5.92,3.86,3.82,0.006,-0.140,0.142,29.4,2,0
1739736086.656,5.92,3.86,3.82,0.007,-0.133,0.136,29.4,2,0
1739736115.402,5.92,3.86,3.82,0.007,-0.143,0.146,29.4,2,0
1739736144.105,5.92,3.86,3.83,0.008,-0.124,0.128,29.6,2,0
1739736172.828,5.92,3.86,3.83,0.009,-0.132,0.136,29.7,2,0
1739736201.554,5.91,3.86,3.83,0.010,-0.123,0.127,29.8,2,0
1739736230.277,5.91,3.86,3.83,0.011,-0.125,0.129,29.8,2,0
1739736259.003,5.91,3.86,3.83,0.011,-0.126,0.130,29.8,2,0
1739736287.730,5.91,3.86,3.83,0.011,-0.120,0.124,29.8,2,0
1739736316.453,5.92,3.86,3.83,0.010,-0.130,0.134,29.9,2,0
1739736345.179,5.92,3.86,3.83,0.009,-0.119,0.123,29.8,2,0
1739736373.902,5.92,3.86,3.83,0.008,-0.133,0.136,29.7,2,0
1739736402.628,5.92,3.86,3.83,0.008,-0.120,0.123,29.8,2,0
1739736431.351,5.92,3.86,3.83,0.008,-0.132,0.136,29.8,2,0
1739736460.078,5.92,3.86,3.83,0.009,-0.121,0.125,29.8,2,0
1739736488.800,5.92,3.86,3.82,0.010,-0.155,0.158,30.0,2,0
1739736517.527,5.91,3.86,3.82,0.012,-0.137,0.141,30.2,2,0
1739736546.253,5.91,3.86,3.82,0.014,-0.143,0.148,30.3,2,0
1739736574.976,5.91,3.86,3.83,0.016,-0.125,0.131,30.5,2,0
1739736603.703,5.91,3.86,3.82,0.017,-0.133,0.138,30.7,2,0
1739736632.425,5.90,3.86,3.83,0.018,-0.119,0.124,30.7,2,0
1739736661.152,5.91,3.86,3.83,0.019,-0.124,0.135,30.4,2,0
1739736689.875,5.92,3.86,3.83,0.020,-0.106,0.124,30.1,2,0
1739736718.601,5.92,3.86,3.83,0.022,-0.114,0.134,30.2,2,0
1739736747.328,5.92,3.86,3.83,0.025,-0.101,0.124,30.2,2,0
1739736776.050,5.92,3.86,3.83,0.027,-0.110,0.134,30.2,2,0
1739736804.777,5.92,3.86,3.83,0.026,-0.101,0.124,30.3,2,0
1739736833.500,5.88,3.86,3.82,0.008,-0.130,0.133,30.0,2,0
1739736862.269,5.82,3.86,3.83,0.005,-0.123,0.125,29.8,2,0
1739736890.949,5.82,3.86,3.83,0.005,-0.127,0.130,29.9,2,0
1739736919.675,5.88,3.86,3.82,0.005,-0.126,0.129,29.9,2,0
1739736948.398,5.92,3.86,3.83,0.021,-0.107,0.124,30.4,2,0
1739736977.125,5.92,3.86,3.82,0.017,-0.122,0.134,30.4,2,0
1739737005.851,5.92,3.86,3.83,0.020,-0.109,0.123,30.5,2,0
1739737034.574,5.92,3.86,3.83,0.029,-0.107,0.135,30.5,2,0
1739737063.300,5.92,3.86,3.83,0.030,-0.093,0.123,30.5,2,0
1739737092.023,5.92,3.86,3.83,0.031,-0.105,0.136,30.5,2,0
1739737120.750,5.92,3.86,3.83,0.032,-0.092,0.123,30.5,2,0
1739737149.472,5.92,3.86,3.83,0.033,-0.104,0.136,30.6,2,0
1739737178.210,5.92,3.86,3.83,0.033,-0.091,0.123,30.6,2,0
1739737206.925,5.92,3.86,3.83,0.032,-0.104,0.135,30.6,2,0
1739737235.648,5.92,3.86,3.83,0.031,-0.093,0.123,30.7,2,0
1739737264.375,5.92,3.86,3.83,0.030,-0.106,0.135,30.7,2,0
1739737293.097,5.92,3.86,3.83,0.029,-0.095,0.124,30.7,2,0
1739737321.824,5.92,3.86,3.83,0.029,-0.106,0.135,30.7,2,0
1739737350.546,5.92,3.86,3.83,0.030,-0.095,0.124,30.7,2,0
1739737379.273,5.92,3.86,3.82,0.031,-0.125,0.155,30.8,2,0
1739737407.996,5.92,3.86,3.83,0.030,-0.112,0.141,30.8,2,0
1739737436.722,5.92,3.86,3.82,0.033,-0.119,0.151,30.8,2,0
1739737465.449,5.93,3.86,3.83,0.034,-0.109,0.142,30.9,2,0
1739737494.171,5.92,3.86,3.83,0.034,-0.112,0.146,31.0,2,0
1739737522.898,5.92,3.86,3.83,0.034,-0.098,0.131,31.0,2,0
1739737551.621,5.92,3.86,3.83,0.034,-0.100,0.135,31.0,2,0
1739737580.347,5.92,3.86,3.83,0.035,-0.104,0.140,31.0,2,0
1739737609.132,5.93,3.86,3.83,0.036,-0.101,0.137,31.1,2,0
1739737637.796,5.92,3.86,3.83,0.037,-0.105,0.142,31.1,2,0
1739737666.519,5.92,3.86,3.83,0.038,-0.091,0.130,31.1,2,0
1739737695.246,5.92,3.86,3.83,0.038,-0.101,0.140,31.2,2,0
1739737723.972,5.93,3.86,3.83,0.038,-0.095,0.134,31.2,2,0
1739737752.695,5.93,3.86,3.83,0.039,-0.101,0.142,31.2,2,0
1739737781.421,5.93,3.86,3.83,0.040,-0.082,0.124,31.3,2,0
1739737810.144,5.93,3.86,3.83,0.039,-0.094,0.135,31.3,2,0
1739737838.871,5.93,3.86,3.83,0.038,-0.084,0.124,31.3,2,0
1739737867.593,5.93,3.86,3.83,0.036,-0.098,0.135,31.4,2,0
1739737896.320,5.93,3.86,3.83,0.035,-0.089,0.124,31.4,2,0
1739737925.078,5.93,3.86,3.83,0.032,-0.103,0.135,31.4,2,0
1739737953.769,5.93,3.86,3.83,0.030,-0.096,0.124,31.4,2,0
1739737982.496,5.93,3.86,3.83,0.027,-0.110,0.134,31.5,2,0
1739738011.218,5.93,3.86,3.83,0.025,-0.101,0.124,31.5,2,0
1739738039.945,5.93,3.86,3.83,0.026,-0.110,0.134,31.6,2,0
1739738068.667,5.93,3.86,3.83,0.026,-0.101,0.124,31.6,2,0
1739738097.394,5.93,3.86,3.83,0.025,-0.110,0.134,31.6,2,0
1739738126.117,5.93,3.86,3.83,0.028,-0.098,0.125,31.7,2,0
1739738154.843,5.93,3.86,3.83,0.033,-0.101,0.133,31.7,2,0
1739738183.570,5.93,3.86,3.83,0.032,-0.093,0.125,31.7,2,0
1739738212.292,5.93,3.86,3.83,0.030,-0.103,0.132,31.7,2,0
1739738241.019,5.93,3.86,3.83,0.031,-0.096,0.126,31.8,2,0
1739738269.742,5.93,3.86,3.83,0.033,-0.094,0.127,31.8,2,0
1739738298.468,5.93,3.86,3.83,0.033,-0.098,0.131,31.9,2,0
1739738327.191,5.93,3.86,3.83,0.032,-0.093,0.125,31.9,2,0
1739738355.917,5.93,3.86,3.83,0.032,-0.103,0.134,32.0,2,0
1739738384.644,5.93,3.86,3.83,0.032,-0.093,0.124,32.1,2,0
1739738413.367,5.93,3.86,3.83,0.034,-0.100,0.134,32.1,2,0
1739738442.093,5.93,3.86,3.83,0.035,-0.088,0.124,32.5,2,0
1739738470.816,5.92,3.86,3.83,0.036,-0.096,0.134,32.6,2,0
1739738499.542,5.93,3.86,3.83,0.046,-0.074,0.124,32.4,2,0
1739738528.265,5.93,3.86,3.84,0.067,-0.053,0.134,32.5,2,0
1739738556.992,5.93,3.87,3.86,0.088,-0.014,0.123,32.7,2,0
1739738585.714,5.92,3.87,3.87,0.122,0.027,0.132,32.7,2,0
1739738614.441,5.92,3.88,3.87,0.135,0.054,0.123,32.8,2,0
1739738643.167,5.92,3.89,3.88,0.192,0.128,0.131,32.9,2,0
1739738671.945,5.92,3.89,3.89,0.192,0.137,0.122,32.9,2,0
1739738700.617,5.92,3.88,3.88,0.188,0.122,0.131,32.9,2,0
