epoch,link,log type,data
1739948891.69,2,DATA,SOFT2,1634,2662
1739948892.05,1,DATA,SOFT2,2034,2634
1739948892.14,3,DATA,SOFT2,2083,2707
1739948892.19,2,DATA,SOFT2,2134,2663
1739948892.55,1,DATA,SOFT2,2534,2634
1739948892.64,3,DATA,SOFT2,2583,2707
1739948892.69,2,DATA,SOFT2,2634,2663
1739948892.98,0,BSYS,622239,INFO,disable SM bus
1739948892.98,0,BSYS,622240,INFO,next ss et 1739948948
1739948897.98,0,BSYS,627244,INFO,etmark 1739948898
1739948908.01,0,BSYS,637249,INFO,etmark 1739948908
1739948918.00,0,BSYS,647254,INFO,etmark 1739948918
1739948927.99,0,BSYS,657253,INFO,etmark 1739948928
1739948938.00,0,BSYS,667251,INFO,etmark 1739948938
1739948948.00,0,BSYS,677244,INFO,enable SM bus
1739948948.00,0,BSYS,677245,INFO,ss until ms 682245
1739948948.00,0,BSYS,677258,INFO,etmark 1739948948
1739948950.56,1,DATA,SOFT2,532,2622
1739948950.59,3,DATA,SOFT2,522,2700
1739948950.72,2,DATA,SOFT2,662,2662
1739948951.05,1,DATA,SOFT2,1032,2622
1739948951.09,3,DATA,SOFT2,1022,2701
1739948951.21,2,DATA,SOFT2,1162,2662
1739948951.55,1,DATA,SOFT2,1532,2622
1739948951.59,3,DATA,SOFT2,1522,2701
1739948951.71,2,DATA,SOFT2,1662,2662
1739948952.05,1,DATA,SOFT2,2032,2622
1739948952.09,3,DATA,SOFT2,2022,2701
1739948952.21,2,DATA,SOFT2,2162,2662
1739948952.55,1,DATA,SOFT2,2532,2622
1739948952.59,3,DATA,SOFT2,2522,2700
1739948952.71,2,DATA,SOFT2,2662,2661
1739948952.98,0,BSYS,682245,INFO,disable SM bus
1739948952.98,0,BSYS,682246,INFO,next ss et 1739949008
1739948957.99,0,BSYS,687256,INFO,etmark 1739948958
1739948968.00,0,BSYS,697256,INFO,etmark 1739948968
1739948978.00,0,BSYS,707259,INFO,etmark 1739948978
1739948988.00,0,BSYS,717263,INFO,etmark 1739948988
1739948998.00,0,BSYS,727264,INFO,etmark 1739948998
1739949008.00,0,BSYS,737259,INFO,enable SM bus
1739949008.00,0,BSYS,737260,INFO,ss until ms 742260
1739949008.00,0,BSYS,737273,INFO,etmark 1739949008
1739949010.55,1,DATA,SOFT2,524,2607
1739949010.61,2,DATA,SOFT2,554,2648
1739949010.64,3,DATA,SOFT2,582,2693
1739949011.05,1,DATA,SOFT2,1024,2606
1739949011.11,2,DATA,SOFT2,1054,2648
1739949011.14,3,DATA,SOFT2,1082,2694
1739949011.55,1,DATA,SOFT2,1524,2606
1739949011.61,2,DATA,SOFT2,1554,2649
1739949011.64,3,DATA,SOFT2,1582,2693
1739949012.05,1,DATA,SOFT2,2024,2606
1739949012.11,2,DATA,SOFT2,2054,2649
1739949012.14,3,DATA,SOFT2,2082,2693
1739949012.54,1,DATA,SOFT2,2524,2606
1739949012.60,2,DATA,SOFT2,2554,2649
1739949012.64,3,DATA,SOFT2,2582,2693
1739949012.98,0,BSYS,742260,INFO,disable SM bus
1739949012.98,0,BSYS,742261,INFO,next ss et 1739949068
1739949017.99,0,BSYS,747269,INFO,etmark 1739949018
1739949028.01,0,BSYS,757270,INFO,etmark 1739949028
1739949038.00,0,BSYS,767270,INFO,etmark 1739949038
1739949048.00,0,BSYS,777273,INFO,etmark 1739949048
1739949058.00,0,BSYS,787273,INFO,etmark 1739949058
1739949068.00,0,BSYS,797267,INFO,enable SM bus
1739949068.00,0,BSYS,797268,INFO,ss until ms 802268
1739949068.00,0,BSYS,797281,INFO,etmark 1739949068
1739949070.58,3,DATA,SOFT2,519,2690
1739949070.61,2,DATA,SOFT2,559,2647
1739949070.65,1,DATA,SOFT2,629,2594
1739949071.08,3,DATA,SOFT2,1019,2690
1739949071.11,2,DATA,SOFT2,1059,2647
1739949071.15,1,DATA,SOFT2,1129,2594
1739949071.58,3,DATA,SOFT2,1519,2690
1739949071.61,2,DATA,SOFT2,1559,2647
1739949071.65,1,DATA,SOFT2,1629,2594
1739949072.08,3,DATA,SOFT2,2019,2690
1739949072.11,2,DATA,SOFT2,2059,2647
1739949072.15,1,DATA,SOFT2,2129,2594
1739949072.58,3,DATA,SOFT2,2519,2690
1739949072.61,2,DATA,SOFT2,2559,2648
1739949072.65,1,DATA,SOFT2,2629,2594
1739949072.98,0,BSYS,802268,INFO,disable SM bus
1739949072.98,0,BSYS,802269,INFO,next ss et 1739949128
1739949077.99,0,BSYS,807276,INFO,etmark 1739949078
1739949088.01,0,BSYS,817281,INFO,etmark 1739949088
1739949098.00,0,BSYS,827283,INFO,etmark 1739949098
1739949108.00,0,BSYS,837285,INFO,etmark 1739949108
1739949118.00,0,BSYS,847284,INFO,etmark 1739949118
1739949128.00,0,BSYS,857277,INFO,enable SM bus
1739949128.00,0,BSYS,857278,INFO,ss until ms 862278
1739949128.00,0,BSYS,857291,INFO,etmark 1739949128
1739949130.60,2,DATA,SOFT2,543,2645
1739949130.62,1,DATA,SOFT2,590,2583
1739949130.64,3,DATA,SOFT2,578,2685
1739949130.68,3,DATA,SOFT2,578,2685
1739949131.10,2,DATA,SOFT2,1043,2645
1739949131.12,1,DATA,SOFT2,1090,2583
1739949131.14,3,DATA,SOFT2,1078,2684
1739949131.60,2,DATA,SOFT2,1543,2645
1739949131.62,1,DATA,SOFT2,1590,2583
1739949131.64,3,DATA,SOFT2,1578,2684
1739949132.10,2,DATA,SOFT2,2043,2645
1739949132.12,1,DATA,SOFT2,2090,2583
1739949132.14,3,DATA,SOFT2,2078,2685
1739949132.60,2,DATA,SOFT2,2543,2645
1739949132.62,1,DATA,SOFT2,2590,2583
1739949132.64,3,DATA,SOFT2,2578,2685
1739949132.98,0,BSYS,862278,INFO,disable SM bus
1739949132.98,0,BSYS,862279,INFO,next ss et 1739949188
1739949137.99,0,BSYS,867287,INFO,etmark 1739949138
1739949148.01,0,BSYS,877291,INFO,etmark 1739949148
1739949158.00,0,BSYS,887296,INFO,etmark 1739949158
1739949168.00,0,BSYS,897295,INFO,etmark 1739949168
1739949178.00,0,BSYS,907297,INFO,etmark 1739949178
1739949188.00,0,BSYS,917292,INFO,enable SM bus
1739949188.00,0,BSYS,917293,INFO,ss until ms 922293
1739949188.00,0,BSYS,917306,INFO,etmark 1739949188
1739949190.57,1,DATA,SOFT2,551,2577
1739949190.79,3,DATA,SOFT2,661,2680
1739949190.81,2,DATA,SOFT2,632,2646
1739949191.07,1,DATA,SOFT2,1051,2577
1739949191.19,2,DATA,SOFT2,1132,2646
1739949191.22,3,DATA,SOFT2,1161,2680
1739949191.57,1,DATA,SOFT2,1551,2577
1739949191.68,2,DATA,SOFT2,1632,2646
1739949191.72,3,DATA,SOFT2,1661,2680
1739949192.07,1,DATA,SOFT2,2051,2577
1739949192.18,2,DATA,SOFT2,2132,2646
1739949192.22,3,DATA,SOFT2,2161,2679
1739949192.57,1,DATA,SOFT2,2551,2577
1739949192.68,2,DATA,SOFT2,2632,2646
1739949192.72,3,DATA,SOFT2,2661,2680
1739949192.98,0,BSYS,922293,INFO,disable SM bus
1739949192.98,0,BSYS,922294,INFO,next ss et 1739949248
1739949197.99,0,BSYS,927300,INFO,etmark 1739949198
1739949208.01,0,BSYS,937300,INFO,etmark 1739949208
1739949218.00,0,BSYS,947304,INFO,etmark 1739949218
1739949228.00,0,BSYS,957306,INFO,etmark 1739949228
1739949238.00,0,BSYS,967305,INFO,etmark 1739949238
1739949248.00,0,BSYS,977298,INFO,enable SM bus
1739949248.00,0,BSYS,977299,INFO,ss until ms 982299
1739949248.00,0,BSYS,977312,INFO,etmark 1739949248
1739949250.55,1,DATA,SOFT2,525,2569
1739949250.67,2,DATA,SOFT2,611,2646
1739949250.71,3,DATA,SOFT2,649,2676
1739949251.05,1,DATA,SOFT2,1025,2569
1739949251.16,2,DATA,SOFT2,1111,2645
1739949251.21,3,DATA,SOFT2,1149,2677
1739949251.55,1,DATA,SOFT2,1525,2569
1739949251.66,2,DATA,SOFT2,1611,2645
1739949251.71,3,DATA,SOFT2,1649,2676
1739949252.05,1,DATA,SOFT2,2025,2570
1739949252.16,2,DATA,SOFT2,2111,2645
1739949252.26,3,DATA,SOFT2,2149,2676
1739949252.55,1,DATA,SOFT2,2525,2569
1739949252.66,2,DATA,SOFT2,2611,2645
1739949252.71,3,DATA,SOFT2,2649,2676
1739949252.98,0,BSYS,982299,INFO,disable SM bus
1739949252.98,0,BSYS,982300,INFO,next ss et 1739949308
1739949257.99,0,BSYS,987311,INFO,etmark 1739949258
1739949268.00,0,BSYS,997312,INFO,etmark 1739949268
1739949278.00,0,BSYS,1007316,INFO,etmark 1739949278
1739949288.00,0,BSYS,1017319,INFO,etmark 1739949288
1739949298.00,0,BSYS,1027318,INFO,etmark 1739949298
1739949308.00,0,BSYS,1037311,INFO,enable SM bus
1739949308.00,0,BSYS,1037312,INFO,ss until ms 1042312
1739949308.00,0,BSYS,1037325,INFO,etmark 1739949308
1739949310.54,1,DATA,SOFT2,517,2564
1739949310.62,3,DATA,SOFT2,535,2672
1739949310.64,2,DATA,SOFT2,584,2645
1739949311.04,1,DATA,SOFT2,1017,2564
1739949311.09,3,DATA,SOFT2,1035,2672
1739949311.14,2,DATA,SOFT2,1084,2645
1739949311.54,1,DATA,SOFT2,1517,2563
1739949311.59,3,DATA,SOFT2,1535,2672
1739949311.64,2,DATA,SOFT2,1584,2645
1739949312.04,1,DATA,SOFT2,2017,2563
1739949312.09,3,DATA,SOFT2,2035,2672
1739949312.14,2,DATA,SOFT2,2084,2645
1739949312.54,1,DATA,SOFT2,2517,2564
1739949312.59,3,DATA,SOFT2,2535,2673
1739949312.64,2,DATA,SOFT2,2584,2645
1739949312.98,0,BSYS,1042312,INFO,disable SM bus
1739949312.98,0,BSYS,1042313,INFO,next ss et 1739949368
1739949317.99,0,BSYS,1047321,INFO,etmark 1739949318
1739949328.00,0,BSYS,1057321,INFO,etmark 1739949328
1739949338.00,0,BSYS,1067321,INFO,etmark 1739949338
1739949348.01,0,BSYS,1077327,INFO,etmark 1739949348
1739949357.99,0,BSYS,1087327,INFO,etmark 1739949358
1739949368.00,0,BSYS,1097321,INFO,enable SM bus
1739949368.00,0,BSYS,1097322,INFO,ss until ms 1102322
1739949368.00,0,BSYS,1097335,INFO,etmark 1739949368
1739949370.56,1,DATA,SOFT2,534,2558
1739949370.59,2,DATA,SOFT2,537,2645
1739949370.78,3,DATA,SOFT2,649,2670
1739949371.06,1,DATA,SOFT2,1034,2558
1739949371.09,2,DATA,SOFT2,1037,2645
1739949371.21,3,DATA,SOFT2,1149,2669
1739949371.56,1,DATA,SOFT2,1534,2558
1739949371.59,2,DATA,SOFT2,1537,2645
1739949371.71,3,DATA,SOFT2,1649,2670
1739949372.06,1,DATA,SOFT2,2034,2558
1739949372.09,2,DATA,SOFT2,2037,2645
1739949372.21,3,DATA,SOFT2,2149,2669
1739949372.56,1,DATA,SOFT2,2534,2558
1739949372.59,2,DATA,SOFT2,2537,2645
1739949372.71,3,DATA,SOFT2,2649,2669
1739949372.98,0,BSYS,1102322,INFO,disable SM bus
1739949372.98,0,BSYS,1102323,INFO,next ss et 1739949428
1739949377.99,0,BSYS,1107333,INFO,etmark 1739949378
1739949388.01,0,BSYS,1117338,INFO,etmark 1739949388
1739949397.99,0,BSYS,1127337,INFO,etmark 1739949398
1739949408.00,0,BSYS,1137337,INFO,etmark 1739949408
1739949418.01,0,BSYS,1147342,INFO,etmark 1739949418
1739949428.00,0,BSYS,1157341,INFO,enable SM bus
1739949428.00,0,BSYS,1157342,INFO,ss until ms 1162342
1739949428.09,0,BSYS,1157441,INFO,etmark 1739949418
1739949430.56,1,DATA,SOFT2,524,2555
1739949430.65,3,DATA,SOFT2,579,2666
1739949430.68,2,DATA,SOFT2,616,2644
1739949431.06,1,DATA,SOFT2,1024,2555
1739949431.15,3,DATA,SOFT2,1079,2666
1739949431.18,2,DATA,SOFT2,1116,2644
1739949431.56,1,DATA,SOFT2,1524,2555
1739949431.65,3,DATA,SOFT2,1579,2666
1739949431.68,2,DATA,SOFT2,1616,2644
1739949432.06,1,DATA,SOFT2,2024,2554
1739949432.15,3,DATA,SOFT2,2079,2666
1739949432.18,2,DATA,SOFT2,2116,2644
1739949432.56,1,DATA,SOFT2,2524,2555
1739949432.65,3,DATA,SOFT2,2579,2666
1739949432.68,2,DATA,SOFT2,2616,2644
1739949432.99,0,BSYS,1162342,INFO,disable SM bus
1739949432.99,0,BSYS,1162343,INFO,next ss et 1739949488
1739949438.00,0,BSYS,1167346,INFO,etmark 1739949438
1739949448.00,0,BSYS,1177345,INFO,etmark 1739949448
1739949458.00,0,BSYS,1187347,INFO,etmark 1739949458
1739949468.00,0,BSYS,1197345,INFO,etmark 1739949468
1739949478.01,0,BSYS,1207350,INFO,etmark 1739949478
1739949488.00,0,BSYS,1217351,INFO,enable SM bus
1739949488.00,0,BSYS,1217352,INFO,ss until ms 1222352
1739949488.00,0,BSYS,1217353,INFO,inc new sample
1739949488.00,0,BSYS,1217355,INFO,sample 0 complete
1739949488.00,0,BSYS,1217356,INFO,next ss et 1739949488
1739949488.00,0,BSYS,1217358,INFO,next sa et 1739950688
1739949488.09,0,BSYS,1217450,INFO,etmark 1739949478
1739949490.58,1,DATA,SOFT2,542,2551
1739949490.61,3,DATA,SOFT2,516,2663
1739949490.70,2,DATA,SOFT2,640,2645
1739949491.08,1,DATA,SOFT2,1042,2550
1739949491.11,3,DATA,SOFT2,1016,2663
1739949491.20,2,DATA,SOFT2,1140,2645
1739949491.57,1,DATA,SOFT2,1542,2551
1739949491.61,3,DATA,SOFT2,1516,2663
1739949491.70,2,DATA,SOFT2,1640,2645
1739949492.07,1,DATA,SOFT2,2042,2551
1739949492.11,3,DATA,SOFT2,2016,2663
1739949492.20,2,DATA,SOFT2,2140,2645
1739949492.57,1,DATA,SOFT2,2542,2550
1739949492.61,3,DATA,SOFT2,2516,2663
1739949492.70,2,DATA,SOFT2,2640,2645
1739949492.99,0,BSYS,1222352,INFO,disable SM bus
1739949492.99,0,BSYS,1222353,INFO,next ss et 1739949548
1739949497.99,0,BSYS,1227353,INFO,etmark 1739949498
1739949508.00,0,BSYS,1237359,INFO,etmark 1739949508
1739949518.00,0,BSYS,1247359,INFO,etmark 1739949518
1739949528.00,0,BSYS,1257362,INFO,etmark 1739949528
1739949538.00,0,BSYS,1267364,INFO,etmark 1739949538
1739949548.00,0,BSYS,1277359,INFO,enable SM bus
1739949548.00,0,BSYS,1277360,INFO,ss until ms 1282360
1739949548.00,0,BSYS,1277373,INFO,etmark 1739949548
1739949550.57,2,DATA,SOFT2,517,2642
1739949550.59,1,DATA,SOFT2,567,2545
1739949550.77,3,DATA,SOFT2,615,2659
1739949551.07,2,DATA,SOFT2,1017,2641
1739949551.09,1,DATA,SOFT2,1067,2545
1739949551.20,3,DATA,SOFT2,1115,2659
1739949551.57,2,DATA,SOFT2,1517,2642
1739949551.59,1,DATA,SOFT2,1567,2545
1739949551.70,3,DATA,SOFT2,1615,2659
1739949552.07,2,DATA,SOFT2,2017,2641
1739949552.09,1,DATA,SOFT2,2067,2545
1739949552.20,3,DATA,SOFT2,2115,2659
1739949552.57,2,DATA,SOFT2,2517,2641
1739949552.59,1,DATA,SOFT2,2567,2545
1739949552.70,3,DATA,SOFT2,2615,2659
1739949552.98,0,BSYS,1282360,INFO,disable SM bus
1739949552.98,0,BSYS,1282361,INFO,next ss et 1739949608
1739949557.98,0,BSYS,1287366,INFO,etmark 1739949558
1739949568.01,0,BSYS,1297370,INFO,etmark 1739949568
1739949578.00,0,BSYS,1307373,INFO,etmark 1739949578
1739949588.00,0,BSYS,1317375,INFO,etmark 1739949588
1739949598.00,0,BSYS,1327372,INFO,etmark 1739949598
1739949608.00,0,BSYS,1337366,INFO,enable SM bus
1739949608.00,0,BSYS,1337367,INFO,ss until ms 1342367
1739949608.00,0,BSYS,1337380,INFO,etmark 1739949608
1739949610.62,3,DATA,SOFT2,558,2653
1739949610.67,1,DATA,SOFT2,646,2539
1739949610.70,2,DATA,SOFT2,647,2641
1739949611.12,3,DATA,SOFT2,1058,2653
1739949611.17,1,DATA,SOFT2,1146,2539
1739949611.20,2,DATA,SOFT2,1147,2641
1739949611.62,3,DATA,SOFT2,1558,2654
1739949611.67,1,DATA,SOFT2,1646,2539
1739949611.70,2,DATA,SOFT2,1647,2641
1739949612.12,3,DATA,SOFT2,2058,2653
1739949612.17,1,DATA,SOFT2,2146,2539
1739949612.20,2,DATA,SOFT2,2147,2641
1739949612.62,3,DATA,SOFT2,2558,2653
1739949612.67,1,DATA,SOFT2,2646,2539
1739949612.70,2,DATA,SOFT2,2647,2641
1739949612.98,0,BSYS,1342367,INFO,disable SM bus
1739949612.98,0,BSYS,1342368,INFO,next ss et 1739949668
1739949617.99,0,BSYS,1347380,INFO,etmark 1739949618
1739949628.00,0,BSYS,1357382,INFO,etmark 1739949628
1739949638.00,0,BSYS,1367382,INFO,etmark 1739949638
1739949648.00,0,BSYS,1377381,INFO,etmark 1739949648
1739949658.01,0,BSYS,1387387,INFO,etmark 1739949658
1739949668.00,0,BSYS,1397387,INFO,enable SM bus
1739949668.00,0,BSYS,1397388,INFO,ss until ms 1402388
1739949668.00,0,BSYS,1397390,INFO,etmark 1739949668
1739949670.60,2,DATA,SOFT2,526,2639
1739949670.63,1,DATA,SOFT2,587,2533
1739949670.65,3,DATA,SOFT2,575,2649
1739949671.10,2,DATA,SOFT2,1026,2639
1739949671.13,1,DATA,SOFT2,1087,2534
1739949671.15,3,DATA,SOFT2,1075,2649
1739949671.60,2,DATA,SOFT2,1526,2639
1739949671.63,1,DATA,SOFT2,1587,2534
1739949671.65,3,DATA,SOFT2,1575,2649
1739949672.10,2,DATA,SOFT2,2026,2639
1739949672.13,1,DATA,SOFT2,2087,2533
1739949672.15,3,DATA,SOFT2,2075,2649
1739949672.60,2,DATA,SOFT2,2526,2638
1739949672.63,1,DATA,SOFT2,2587,2533
1739949672.65,3,DATA,SOFT2,2575,2649
1739949673.00,0,BSYS,1402388,INFO,disable SM bus
1739949673.00,0,BSYS,1402389,INFO,next ss et 1739949728
1739949678.00,0,BSYS,1407387,INFO,etmark 1739949678
1739949688.01,0,BSYS,1417391,INFO,etmark 1739949688
1739949698.00,0,BSYS,1427391,INFO,etmark 1739949698
1739949708.00,0,BSYS,1437393,INFO,etmark 1739949708
1739949718.00,0,BSYS,1447395,INFO,etmark 1739949718
1739949728.00,0,BSYS,1457391,INFO,enable SM bus
1739949728.00,0,BSYS,1457392,INFO,ss until ms 1462392
1739949728.00,0,BSYS,1457405,INFO,etmark 1739949728
1739949730.62,1,DATA,SOFT2,586,2531
1739949730.66,3,DATA,SOFT2,557,2646
1739949730.72,2,DATA,SOFT2,652,2635
1739949731.12,1,DATA,SOFT2,1086,2532
1739949731.16,3,DATA,SOFT2,1057,2645
1739949731.22,2,DATA,SOFT2,1152,2635
1739949731.62,1,DATA,SOFT2,1586,2531
1739949731.66,3,DATA,SOFT2,1557,2645
1739949731.72,2,DATA,SOFT2,1652,2635
1739949732.12,1,DATA,SOFT2,2086,2532
1739949732.16,3,DATA,SOFT2,2057,2646
1739949732.22,2,DATA,SOFT2,2152,2635
1739949732.62,1,DATA,SOFT2,2586,2531
1739949732.66,3,DATA,SOFT2,2557,2646
1739949732.72,2,DATA,SOFT2,2652,2635
1739949733.00,0,BSYS,1462392,INFO,disable SM bus
1739949733.00,0,BSYS,1462393,INFO,next ss et 1739949788
1739949738.00,0,BSYS,1467398,INFO,etmark 1739949738
1739949748.00,0,BSYS,1477399,INFO,etmark 1739949748
1739949758.00,0,BSYS,1487403,INFO,etmark 1739949758
1739949768.00,0,BSYS,1497405,INFO,etmark 1739949768
1739949778.00,0,BSYS,1507405,INFO,etmark 1739949778
1739949788.00,0,BSYS,1517398,INFO,enable SM bus
1739949788.00,0,BSYS,1517399,INFO,ss until ms 1522399
1739949788.00,0,BSYS,1517412,INFO,etmark 1739949788
1739949790.61,2,DATA,SOFT2,558,2633
1739949790.65,1,DATA,SOFT2,622,2528
1739949790.67,3,DATA,SOFT2,560,2643
1739949791.11,2,DATA,SOFT2,1058,2633
1739949791.15,1,DATA,SOFT2,1122,2528
1739949791.17,3,DATA,SOFT2,1060,2643
1739949791.61,2,DATA,SOFT2,1558,2633
1739949791.65,1,DATA,SOFT2,1622,2528
1739949791.67,3,DATA,SOFT2,1560,2643
1739949792.11,2,DATA,SOFT2,2058,2633
1739949792.15,1,DATA,SOFT2,2122,2528
1739949792.17,3,DATA,SOFT2,2060,2643
1739949792.61,2,DATA,SOFT2,2558,2633
1739949792.65,1,DATA,SOFT2,2621,2528
1739949792.67,3,DATA,SOFT2,2560,2643
1739949792.98,0,BSYS,1522399,INFO,disable SM bus
1739949792.98,0,BSYS,1522400,INFO,next ss et 1739949848
1739949797.99,0,BSYS,1527411,INFO,etmark 1739949798
1739949808.00,0,BSYS,1537413,INFO,etmark 1739949808
1739949818.00,0,BSYS,1547413,INFO,etmark 1739949818
1739949828.00,0,BSYS,1557416,INFO,etmark 1739949828
1739949838.00,0,BSYS,1567416,INFO,etmark 1739949838
1739949848.00,0,BSYS,1577410,INFO,enable SM bus
1739949848.00,0,BSYS,1577411,INFO,ss until ms 1582411
1739949848.00,0,BSYS,1577424,INFO,etmark 1739949848
1739949850.54,1,DATA,SOFT2,518,2526
1739949850.62,2,DATA,SOFT2,570,2633
1739949850.72,3,DATA,SOFT2,657,2640
1739949851.04,1,DATA,SOFT2,1018,2526
1739949851.12,2,DATA,SOFT2,1070,2633
1739949851.22,3,DATA,SOFT2,1157,2641
1739949851.54,1,DATA,SOFT2,1518,2526
1739949851.62,2,DATA,SOFT2,1570,2633
1739949851.72,3,DATA,SOFT2,1657,2641
1739949852.04,1,DATA,SOFT2,2018,2526
1739949852.12,2,DATA,SOFT2,2070,2633
1739949852.22,3,DATA,SOFT2,2157,2640
1739949852.54,1,DATA,SOFT2,2518,2526
1739949852.62,2,DATA,SOFT2,2570,2633
1739949852.72,3,DATA,SOFT2,2657,2641
1739949852.98,0,BSYS,1582411,INFO,disable SM bus
1739949852.98,0,BSYS,1582412,INFO,next ss et 1739949908
1739949857.99,0,BSYS,1587417,INFO,etmark 1739949858
1739949868.01,0,BSYS,1597421,INFO,etmark 1739949868
1739949878.00,0,BSYS,1607422,INFO,etmark 1739949878
1739949888.00,0,BSYS,1617423,INFO,etmark 1739949888
1739949898.00,0,BSYS,1627428,INFO,etmark 1739949898
1739949908.00,0,BSYS,1637426,INFO,enable SM bus
1739949908.00,0,BSYS,1637427,INFO,ss until ms 1642427
1739949908.09,0,BSYS,1637525,INFO,etmark 1739949898
1739949910.62,2,DATA,SOFT2,556,2633
1739949910.65,3,DATA,SOFT2,574,2638
1739949910.70,1,DATA,SOFT2,661,2525
1739949911.12,2,DATA,SOFT2,1056,2632
1739949911.15,3,DATA,SOFT2,1074,2637
1739949911.20,1,DATA,SOFT2,1161,2525
1739949911.62,2,DATA,SOFT2,1556,2632
1739949911.65,3,DATA,SOFT2,1574,2638
1739949911.70,1,DATA,SOFT2,1661,2525
1739949912.12,2,DATA,SOFT2,2056,2632
1739949912.15,3,DATA,SOFT2,2074,2638
1739949912.20,1,DATA,SOFT2,2161,2525
1739949912.62,2,DATA,SOFT2,2556,2632
1739949912.65,3,DATA,SOFT2,2574,2638
1739949912.70,1,DATA,SOFT2,2661,2525
1739949912.99,0,BSYS,1642427,INFO,disable SM bus
1739949912.99,0,BSYS,1642428,INFO,next ss et 1739949968
1739949917.99,0,BSYS,1647429,INFO,etmark 1739949918
1739949928.00,0,BSYS,1657430,INFO,etmark 1739949928
1739949938.00,0,BSYS,1667432,INFO,etmark 1739949938
1739949948.00,0,BSYS,1677435,INFO,etmark 1739949948
1739949958.00,0,BSYS,1687436,INFO,etmark 1739949958
1739949968.00,0,BSYS,1697431,INFO,enable SM bus
1739949968.00,0,BSYS,1697432,INFO,ss until ms 1702432
1739949968.00,0,BSYS,1697445,INFO,etmark 1739949968
1739949970.63,1,DATA,SOFT2,600,2521
1739949970.71,2,DATA,SOFT2,651,2626
1739949970.74,3,DATA,SOFT2,659,2636
1739949971.13,1,DATA,SOFT2,1100,2521
1739949971.21,2,DATA,SOFT2,1151,2626
1739949971.24,3,DATA,SOFT2,1159,2635
1739949971.62,1,DATA,SOFT2,1600,2521
1739949971.70,2,DATA,SOFT2,1651,2626
1739949971.74,3,DATA,SOFT2,1659,2635
1739949972.12,1,DATA,SOFT2,2100,2521
1739949972.20,2,DATA,SOFT2,2151,2626
1739949972.24,3,DATA,SOFT2,2159,2635
1739949972.62,1,DATA,SOFT2,2600,2521
1739949972.70,2,DATA,SOFT2,2651,2626
1739949972.74,3,DATA,SOFT2,2659,2635
1739949972.98,0,BSYS,1702432,INFO,disable SM bus
1739949972.98,0,BSYS,1702433,INFO,next ss et 1739950028
1739949977.99,0,BSYS,1707441,INFO,etmark 1739949978
1739949988.01,0,BSYS,1717443,INFO,etmark 1739949988
1739949998.00,0,BSYS,1727444,INFO,etmark 1739949998
1739950008.00,0,BSYS,1737445,INFO,etmark 1739950008
1739950018.00,0,BSYS,1747446,INFO,etmark 1739950018
1739950028.00,0,BSYS,1757442,INFO,enable SM bus
1739950028.00,0,BSYS,1757443,INFO,ss until ms 1762443
1739950028.00,0,BSYS,1757456,INFO,etmark 1739950028
1739950030.65,3,DATA,SOFT2,592,2631
1739950030.67,1,DATA,SOFT2,633,2519
1739950030.79,2,DATA,SOFT2,635,2623
1739950031.15,3,DATA,SOFT2,1092,2632
1739950031.17,1,DATA,SOFT2,1133,2519
1739950031.29,2,DATA,SOFT2,1135,2623
1739950031.65,3,DATA,SOFT2,1592,2631
1739950031.67,1,DATA,SOFT2,1633,2518
1739950031.79,2,DATA,SOFT2,1635,2623
1739950032.15,3,DATA,SOFT2,2092,2632
1739950032.17,1,DATA,SOFT2,2133,2518
1739950032.29,2,DATA,SOFT2,2135,2622
1739950032.65,3,DATA,SOFT2,2592,2632
1739950032.67,1,DATA,SOFT2,2633,2518
1739950032.79,2,DATA,SOFT2,2635,2623
1739950032.98,0,BSYS,1762443,INFO,disable SM bus
1739950032.98,0,BSYS,1762444,INFO,next ss et 1739950088
1739950037.98,0,BSYS,1767449,INFO,etmark 1739950038
1739950048.01,0,BSYS,1777450,INFO,etmark 1739950048
1739950058.00,0,BSYS,1787453,INFO,etmark 1739950058
1739950068.00,0,BSYS,1797457,INFO,etmark 1739950068
1739950078.00,0,BSYS,1807460,INFO,etmark 1739950078
1739950088.00,0,BSYS,1817458,INFO,enable SM bus
1739950088.00,0,BSYS,1817459,INFO,ss until ms 1822459
1739950088.00,0,BSYS,1817461,INFO,etmark 1739950088
1739950090.56,1,DATA,SOFT2,519,2515
1739950090.70,3,DATA,SOFT2,623,2625
1739950090.73,2,DATA,SOFT2,657,2620
1739950091.06,1,DATA,SOFT2,1019,2515
1739950091.20,3,DATA,SOFT2,1123,2625
1739950091.23,2,DATA,SOFT2,1157,2620
1739950091.56,1,DATA,SOFT2,1519,2515
1739950091.70,3,DATA,SOFT2,1623,2625
1739950091.73,2,DATA,SOFT2,1657,2620
1739950092.06,1,DATA,SOFT2,2019,2515
1739950092.20,3,DATA,SOFT2,2123,2625
1739950092.23,2,DATA,SOFT2,2157,2620
1739950092.56,1,DATA,SOFT2,2519,2515
1739950092.70,3,DATA,SOFT2,2623,2625
1739950092.73,2,DATA,SOFT2,2657,2620
1739950093.00,0,BSYS,1822459,INFO,disable SM bus
1739950093.00,0,BSYS,1822460,INFO,next ss et 1739950148
1739950098.00,0,BSYS,1827460,INFO,etmark 1739950098
1739950108.02,0,BSYS,1837476,INFO,etmark 1739950108
