timestamp(ticks/UTC),solar(V),batt(V),bus(V),solar(I),batt(I),bus(I),batt_temp(C),chg_stat,chg_fault
1739987846.867,3.25,3.67,3.64,0.001,-0.199,0.201,0.0,0,0
1739987875.593,3.27,3.67,3.65,0.001,-0.181,0.184,0.0,0,0
1739987904.316,3.30,3.67,3.65,0.001,-0.186,0.189,0.0,0,0
1739987933.042,3.35,3.66,3.63,0.001,-0.267,0.270,0.0,0,0
1739987961.769,3.41,3.65,3.62,0.001,-0.314,0.317,0.0,0,0
1739987990.492,3.43,3.66,3.63,0.001,-0.250,0.252,0.0,0,0
1739988019.214,3.49,3.66,3.63,0.001,-0.269,0.271,0.0,0,0
1739988047.941,3.62,3.65,3.62,0.001,-0.302,0.305,0.0,0,0
1739988076.667,3.70,3.65,3.61,0.001,-0.342,0.345,0.0,0,0
1739988105.390,3.78,3.67,3.64,0.001,-0.211,0.214,0.0,0,0
1739988134.117,3.81,3.67,3.65,0.001,-0.172,0.175,0.0,0,0
1739988162.839,3.85,3.67,3.65,0.001,-0.162,0.164,0.0,0,0
1739988191.566,3.89,3.67,3.65,0.001,-0.167,0.170,0.0,0,0
1739988220.289,3.88,3.67,3.65,0.001,-0.163,0.165,0.0,0,0
1739988249.015,3.88,3.67,3.65,0.001,-0.161,0.164,0.0,0,0
1739988277.742,3.98,3.67,3.65,0.001,-0.173,0.176,-273.1,0,0
1739988306.464,4.10,3.67,3.65,0.001,-0.160,0.163,25.9,0,10
1739988335.191,4.13,3.67,3.65,0.002,-0.184,0.186,-273.1,0,10
1739988363.914,4.07,3.67,3.65,0.002,-0.167,0.169,25.0,0,10
1739988392.695,4.05,3.67,3.65,0.002,-0.180,0.183,25.7,0,10
1739988421.363,4.06,3.67,3.65,0.002,-0.172,0.174,25.7,0,10
1739988450.089,4.12,3.67,3.65,0.002,-0.185,0.187,25.3,0,10
1739988478.812,4.17,3.67,3.65,0.002,-0.171,0.174,-273.1,0,10
1739988507.539,4.25,3.67,3.65,0.002,-0.178,0.180,30.3,0,10
1739988536.265,4.30,3.67,3.65,0.002,-0.164,0.166,25.3,0,10
1739988564.988,4.31,3.67,3.64,0.002,-0.182,0.185,25.3,0,10
1739988593.714,4.27,3.67,3.65,0.002,-0.172,0.175,25.3,0,10
1739988622.437,4.14,3.67,3.65,0.002,-0.185,0.187,-273.1,0,0
1739988651.164,4.03,3.67,3.65,0.001,-0.146,0.149,-273.1,0,0
1739988679.886,3.90,3.67,3.64,0.001,-0.183,0.185,-273.1,0,0
1739988708.636,3.87,3.66,3.63,0.001,-0.256,0.258,-273.1,0,0
1739988737.339,3.96,3.65,3.61,0.001,-0.329,0.332,-273.1,0,0
1739988766.062,3.97,3.66,3.63,0.001,-0.230,0.233,-273.1,0,0
1739988794.789,3.87,3.66,3.63,0.001,-0.234,0.237,-273.1,0,0
1739988823.511,3.91,3.66,3.63,0.001,-0.235,0.238,25.6,0,0
1739988852.238,4.08,3.66,3.63,0.002,-0.243,0.245,27.9,0,10
1739988880.964,4.06,3.66,3.63,0.002,-0.239,0.241,-273.1,0,0
1739988909.687,4.03,3.66,3.63,0.001,-0.234,0.237,-273.1,0,0
1739988938.410,4.04,3.66,3.64,0.001,-0.212,0.215,-273.1,0,0
1739988967.136,4.02,3.66,3.65,0.001,-0.174,0.176,-273.1,0,0
1739988995.863,3.90,3.66,3.64,0.001,-0.191,0.194,-273.1,0,0
1739989024.585,4.05,3.66,3.65,0.001,-0.168,0.171,-273.1,0,0
1739989053.312,4.09,3.66,3.64,0.002,-0.180,0.183,25.8,0,10
1739989082.035,4.13,3.66,3.65,0.002,-0.166,0.169,-273.1,0,0
1739989110.761,4.09,3.66,3.64,0.001,-0.179,0.182,-273.1,0,0
1739989139.484,4.10,3.66,3.64,0.001,-0.175,0.177,-273.1,0,10
1739989168.210,4.12,3.66,3.64,0.002,-0.185,0.187,-273.1,0,0
1739989196.937,4.13,3.66,3.65,0.001,-0.172,0.175,-273.1,0,10
1739989225.660,4.08,3.66,3.64,0.002,-0.181,0.183,26.5,0,10
1739989254.386,4.08,3.66,3.65,0.002,-0.170,0.173,-273.1,0,10
1739989283.109,4.08,3.66,3.64,0.001,-0.181,0.182,-273.1,0,0
1739989311.835,3.96,3.66,3.65,0.001,-0.171,0.174,-273.1,0,0
1739989340.558,3.90,3.66,3.64,0.001,-0.182,0.184,-273.1,0,0
1739989369.285,3.90,3.66,3.65,0.001,-0.170,0.173,-273.1,0,0
1739989398.007,3.93,3.66,3.64,0.001,-0.178,0.180,-273.1,0,0
1739989426.734,3.99,3.67,3.65,0.001,-0.145,0.147,-273.1,0,0
1739989455.503,4.05,3.67,3.65,0.001,-0.161,0.164,-273.1,0,0
1739989484.183,4.07,3.66,3.64,0.001,-0.173,0.176,-273.1,0,0
1739989512.910,4.10,3.66,3.64,0.002,-0.182,0.184,-273.1,0,0
1739989541.632,4.10,3.66,3.64,0.001,-0.176,0.179,-273.1,0,0
1739989570.359,4.06,3.66,3.64,0.001,-0.174,0.176,-273.1,0,0
1739989599.082,4.04,3.66,3.64,0.001,-0.177,0.179,-273.1,0,0
1739989627.808,4.02,3.66,3.64,0.001,-0.180,0.182,-273.1,0,0
1739989656.531,4.08,3.66,3.64,0.001,-0.192,0.195,-273.1,0,0
1739989685.257,4.13,3.66,3.64,0.002,-0.179,0.181,-273.1,0,0
1739989713.984,4.10,3.66,3.64,0.001,-0.188,0.191,-273.1,0,0
1739989742.707,3.99,3.66,3.64,0.001,-0.174,0.176,-273.1,0,0
1739989771.445,3.84,3.66,3.64,0.001,-0.187,0.189,-273.1,0,0
1739989800.156,3.82,3.66,3.64,0.001,-0.173,0.176,-273.1,0,0
1739989828.882,3.86,3.66,3.64,0.001,-0.186,0.188,-273.1,0,0
1739989857.605,3.90,3.66,3.64,0.001,-0.174,0.177,-273.1,0,0
1739989886.332,4.08,3.66,3.64,0.002,-0.186,0.188,27.6,0,10
1739989915.058,4.15,3.66,3.64,0.002,-0.173,0.175,27.6,0,10
1739989943.781,4.22,3.66,3.64,0.002,-0.186,0.189,25.2,0,10
1739989972.507,4.29,3.66,3.64,0.002,-0.177,0.180,28.1,0,10
1739990001.230,4.34,3.66,3.64,0.002,-0.185,0.187,-273.1,0,10
1739990029.957,4.33,3.66,3.64,0.002,-0.174,0.177,25.4,0,10
1739990058.679,4.28,3.66,3.64,0.002,-0.181,0.183,27.8,0,10
1739990087.406,4.24,3.66,3.64,0.002,-0.172,0.174,26.7,0,10
1739990116.128,4.18,3.66,3.64,0.002,-0.173,0.176,25.7,0,10
1739990144.855,4.09,3.66,3.65,0.002,-0.158,0.160,25.8,0,10
1739990173.582,4.05,3.66,3.65,0.002,-0.164,0.167,26.4,0,10
1739990202.371,4.10,3.66,3.64,0.002,-0.167,0.169,-273.1,0,10
1739990231.031,4.13,3.66,3.64,0.002,-0.170,0.173,-273.1,0,0
1739990259.753,4.09,3.66,3.65,0.001,-0.143,0.145,-273.1,0,0
1739990288.480,3.99,3.66,3.65,0.001,-0.146,0.148,-273.1,0,0
1739990317.203,3.92,3.66,3.65,0.001,-0.163,0.165,-273.1,0,0
1739990345.929,3.90,3.66,3.65,0.001,-0.151,0.154,-273.1,0,0
1739990374.656,3.89,3.66,3.64,0.001,-0.166,0.168,-273.1,0,0
1739990403.378,3.92,3.66,3.65,0.001,-0.152,0.154,-273.1,0,0
1739990432.105,3.97,3.66,3.65,0.001,-0.160,0.162,-273.1,0,0
1739990460.828,4.00,3.66,3.65,0.001,-0.141,0.144,-273.1,0,0
1739990489.554,4.04,3.66,3.64,0.001,-0.159,0.162,25.0,0,0
1739990518.312,4.05,3.66,3.63,0.001,-0.198,0.200,-273.1,0,0
1739990547.003,4.08,3.65,3.62,0.001,-0.257,0.260,-273.1,0,0
1739990575.726,4.12,3.66,3.62,0.002,-0.241,0.243,-273.1,0,0
1739990604.453,4.11,3.65,3.62,0.002,-0.255,0.257,-273.1,0,10
1739990633.179,4.06,3.66,3.62,0.002,-0.241,0.243,25.8,0,10
1739990661.902,4.12,3.65,3.62,0.002,-0.247,0.250,27.5,0,10
1739990690.628,4.14,3.66,3.62,0.002,-0.246,0.249,25.8,0,10
1739990719.351,4.15,3.65,3.62,0.002,-0.252,0.254,-273.1,0,10
1739990748.078,4.14,3.66,3.62,0.002,-0.239,0.241,25.5,0,10
1739990776.800,4.14,3.65,3.62,0.002,-0.252,0.254,25.4,0,10
1739990805.527,4.09,3.66,3.63,0.002,-0.215,0.217,-273.1,0,10
1739990834.257,4.13,3.66,3.63,0.002,-0.214,0.217,26.2,0,10
1739990862.976,4.16,3.66,3.63,0.002,-0.203,0.206,26.9,0,10
1739990891.703,4.18,3.66,3.63,0.002,-0.204,0.206,28.7,0,10
1739990920.425,4.16,3.66,3.63,0.002,-0.204,0.206,26.2,0,10
1739990949.152,4.10,3.66,3.63,0.002,-0.195,0.198,25.7,0,10
1739990977.875,4.09,3.66,3.63,0.002,-0.201,0.204,-273.1,0,0
1739991006.601,4.06,3.66,3.63,0.001,-0.192,0.195,-273.1,0,0
1739991035.328,3.98,3.66,3.63,0.001,-0.201,0.203,-273.1,0,0
1739991064.050,3.83,3.66,3.63,0.001,-0.195,0.198,-273.1,0,0
1739991092.777,3.42,3.66,3.63,0.001,-0.205,0.208,-273.1,0,0
1739991121.500,3.26,3.66,3.63,0.001,-0.188,0.190,-273.1,0,0
1739991150.226,3.26,3.66,3.63,0.001,-0.190,0.194,-273.1,0,0
1739991178.949,3.26,3.66,3.63,0.001,-0.196,0.198,-273.1,0,0
1739991207.675,3.27,3.66,3.63,0.001,-0.195,0.198,-273.1,0,0
1739991236.398,3.27,3.66,3.63,0.001,-0.187,0.190,-273.1,0,0
1739991265.179,3.30,3.66,3.63,0.001,-0.194,0.197,-273.1,0,0
1739991293.851,3.40,3.66,3.63,0.001,-0.185,0.188,-273.1,0,0
1739991322.574,3.52,3.66,3.63,0.001,-0.190,0.192,-273.1,0,0
1739991351.300,3.35,3.66,3.64,0.001,-0.180,0.182,-273.1,0,0
1739991380.023,3.36,3.66,3.63,0.001,-0.189,0.192,-273.1,0,0
1739991408.750,3.46,3.66,3.63,0.001,-0.183,0.186,-273.1,0,0
1739991437.472,3.60,3.66,3.63,0.001,-0.194,0.196,-273.1,0,0
1739991466.199,3.66,3.66,3.63,0.001,-0.187,0.189,-273.1,0,0
1739991494.925,3.63,3.65,3.63,0.001,-0.220,0.222,-273.1,0,0
1739991523.648,3.48,3.65,3.61,0.001,-0.289,0.290,-273.1,0,0
1739991552.375,3.41,3.65,3.62,0.001,-0.249,0.252,-273.1,0,0
1739991581.121,3.73,3.66,3.64,0.001,-0.173,0.176,-273.1,0,0
1739991609.824,3.82,3.66,3.63,0.001,-0.182,0.185,-273.1,0,0
1739991638.546,3.88,3.66,3.63,0.001,-0.185,0.188,-273.1,0,0
1739991667.273,3.93,3.66,3.63,0.001,-0.180,0.182,-273.1,0,0
1739991695.996,3.97,3.66,3.63,0.001,-0.188,0.191,-273.1,0,0
1739991724.722,4.01,3.66,3.64,0.001,-0.175,0.177,-273.1,0,0
1739991753.445,4.03,3.66,3.64,0.001,-0.168,0.170,-273.1,0,0
1739991782.171,4.10,3.66,3.64,0.001,-0.155,0.158,-273.1,0,0
